"NODE_ID","NODE_TYPE","LOCATION_TYPE","LOCATED_MIDPOINT","COMPLEX_INT_NO","AMG_X","AMG_Y","ROAD_NAME_1","ROAD_TYPE_1","ROAD_DESC_1","ROAD_ROUTE_1","ROAD_NAME_2","ROAD_TYPE_2","ROAD_DESC_2","ROAD_NAME_3","ROAD_TYPE_3","ROAD_DESC_3","DISTANCE_LOCATION","DIRECTION_LOCATION","NEAREST_KM_POST","OFF_ROAD_LOCATION","DIRECTORY","EDITION","PAGE","GRID_REFERENCE_X","GRID_REFERENCE_Y","LGA_NAME","REGION_NAME","UNKNOWN"
927,"I","I","N",0,514780.549869046,5780907.26332109,"DANDENONG VALLEY","HIGHWAY","(R)",2090,"BRODERICK","ROAD","","","","",,"",,"","MEL","ED35","100","D","3","FRANKSTON","METROPOLITAN SOUTH EAST REGION",0
931,"I","I","N",0,515041.083281513,5781263.97598753,"DANDENONG VALLEY","HIGHWAY","",2090,"HALL","ROAD","","","","",,"",,"","MEL","ED35","100","E","2","FRANKSTON","METROPOLITAN SOUTH EAST REGION",0
941,"I","I","N",0,511064.756028542,5776594.37539053,"FLETCHER","ROAD","",5974,"BEACH","STREET","","","","",,"",,"","MEL","ED35","100A","F","6","FRANKSTON","METROPOLITAN SOUTH EAST REGION",0
965,"I","I","N",0,507735.91989487,5771531.07229002,"KENAUD","AVENUE","",161551,"MT ELIZA","WAY","","","","",,"",,"","MEL","ED35","105","F","2","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
968,"I","I","N",0,507831.053477662,5770773.94919642,"COONARA","AVENUE","",125992,"MT ELIZA","WAY","","","","",,"",,"","MEL","ED35","105","F","4","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
995,"I","I","N",0,475831.222442954,5838678.33135234,"EVANS","STREET","",137973,"STATION","STREET","","","","",,"",,"","MEL","ED35","382","D","5","HUME","METROPOLITAN NORTH WEST REGION",0
997,"I","I","N",0,461796.223554967,5827272.27065719,"MELTON MAIN","ROAD","",5048,"COBURNS","ROAD","","","","",,"",,"","MEL","ED35","336","H","9","MELTON","METROPOLITAN NORTH WEST REGION",0
1016,"I","I","N",0,524728.388230896,5781395.30855481,"SOUTH GIPPSLAND","HIGHWAY","",2580,"CAMMS","ROAD","","","","",,"",,"","MEL","ED35","133","K","2","CASEY","METROPOLITAN SOUTH EAST REGION",0
1038,"I","I","N",6334,474840.841238176,5756751.96213609,"POINT NEPEAN","ROAD","",4034,"NEPEAN","PLACE","","","","",,"",,"","MEL","ED35","156","E","2","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1053,"I","I","N",6359,478231.306649754,5754049.29756386,"POINT NEPEAN","ROAD","",4034,"ERLANDSEN","AVENUE","","","","",,"",,"","MEL","ED35","157","D","9","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1059,"I","I","N",0,479533.390488837,5752649.2928289,"POINT NEPEAN","ROAD","",4034,"STRINGER","ROAD","","","","",,"",,"","MEL","ED35","157","H","12","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1060,"I","I","N",0,491047.489071701,5752640.56896507,"POINT NEPEAN","ROAD","",4034,"FOURTH","AVENUE","","","","",,"",,"","MEL","ED35","158","C","12","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1061,"I","I","N",0,491211.125,5752734.5,"POINT NEPEAN","ROAD","(R)",4034,"SIXTH","AVENUE","","","","",,"",,"","MEL","ED35","158","D","12","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1062,"I","I","N",6371,491305.628178118,5752741.69778953,"POINT NEPEAN","ROAD","",4034,"SEVENTH","AVENUE","","","","",,"",,"","MEL","ED35","158","D","12","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1070,"I","I","N",0,493020.591932585,5753332.67513999,"LONSDALE","STREET","",5997,"POINT NEPEAN","ROAD","","","","",,"",,"","MEL","ED35","158","H","11","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1081,"I","I","N",0,496855.46875,5755417,"POINT NEPEAN","ROAD","",4034,"PIER","STREET","","","","",,"",,"","MEL","ED35","159","H","6","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1104,"I","I","N",0,484100.569619939,5751237.87690756,"POINT NEPEAN","ROAD","",4034,"DUNDAS","STREET","","","","",,"",,"","MEL","ED35","168","E","4","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1106,"I","I","N",0,484568.556706767,5751162.09481306,"POINT NEPEAN","ROAD","",4034,"LYONS","STREET","","","","",,"",,"","MEL","ED35","168","G","4","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1108,"I","I","N",0,484856.785797888,5751118.73880741,"POINT NEPEAN","ROAD","",4034,"WEIR","STREET","","","","",,"",,"","MEL","ED35","168","G","4","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1121,"I","I","N",0,487352.055299058,5751428.05264329,"POINT NEPEAN","ROAD","",4034,"CARMICHAEL","STREET","","","","",,"",,"","MEL","ED35","169","D","3","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1129,"I","I","N",0,490246.711907919,5752364.89904277,"ROSEBUD-FLINDERS","ROAD","",5750,"POINT NEPEAN","ROAD","","","","",,"",,"","MEL","ED35","170","A","1","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1131,"I","I","N",0,490782.396643623,5752552.35775291,"POINT NEPEAN","ROAD","",4034,"FIRST","AVENUE","","","","",,"",,"","MEL","ED35","170","C","1","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
1153,"I","I","N",0,468400.972174011,5803539.2269073,"BACCHUS MARSH-WERRIBEE","ROAD","",5588,"UNNAMED","","","","","",,"",,"","MEL","ED35","205","E","7","WYNDHAM","METROPOLITAN NORTH WEST REGION",0
1192,"I","I","N",0,443769.41166702,5775551.79190167,"GEELONG-PORTARLINGTON","ROAD","",5001,"MOORABOOL","STREET","","","","",,"",,"","MEL","ED35","401","G","5","GEELONG","SOUTH WESTERN REGION",0
1195,"I","I","N",7279,442132.524333428,5769366.16749602,"SURFCOAST","HIGHWAY","",2190,"FELIX","STREET","","","","",,"",,"","MEL","ED35","465","H","7","GEELONG","SOUTH WESTERN REGION",0
1217,"I","I","N",0,506667.297193241,5821613.06882686,"GREENSBOROUGH","HIGHWAY","",2850,"CANTALA","AVENUE","","","","",,"",,"","MEL","ED35","20","C","11","BANYULE","METROPOLITAN NORTH WEST REGION",0
1246,"I","I","N",8416,480035.847956334,5817790.59351639,"WESTERN","HIGHWAY","",2520,"KEILOR-LAVERTON","ROAD","","","","",,"",,"","MEL","ED35","25","E","8","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
1249,"I","I","N",0,493917.672196079,5827300.20030412,"CHARLTON","STREET","",121762,"CUTHBERT","STREET","","","","",,"",,"","MEL","ED35","7","A","9","HUME","METROPOLITAN NORTH WEST REGION",0
1254,"I","I","N",0,438937.121532848,5929771.16040859,"MCIVOR","HIGHWAY","",2770,"STRATHDALE-WHITE HILLS","ROAD","","","","",,"",,"","VCD","ED7","608","E","6","BENDIGO","NORTHERN REGION",0
1275,"I","I","N",0,487941.514620147,5815996.91517133,"CHURCHILL","AVENUE","",5459,"MARIBYRNONG-TOTTENHAM","ROAD","","","","",,"",,"","MEL","ED35","41","E","1","MARIBYRNONG","METROPOLITAN NORTH WEST REGION",0
1312,"I","I","N",0,491579.879578687,5818386.41144174,"WAVERLEY","STREET","",5601,"HOLMES","ROAD","","","","",,"",,"","MEL","ED35","28","E","7","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",0
1318,"I","I","N",0,492054.667405545,5820476.93798084,"MOUNT ALEXANDER","ROAD","",5824,"LEAK","STREET","","","","",,"",,"","MEL","ED35","28","F","1","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",0
1356,"I","I","N",0,495103.963803345,5819703.49764137,"MELVILLE","ROAD","",5731,"MORELAND","ROAD","","","","",,"",,"","MEL","ED35","29","D","3","MORELAND","METROPOLITAN NORTH WEST REGION",0
10381,"I","I","N",1002,498405.440919208,5808259.69829134,"HODDLE","HIGHWAY","",2080,"NEPEAN","HIGHWAY","","","","",,"",,"","MEL","ED35","2P","D","3","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
10471,"I","I","N",0,502319.893476015,5815546.51001884,"EASTERN","FREEWAY","(F-EN-  28301103)",2830,"CHANDLER","HIGHWAY","","","","",,"",,"","MEL","ED35","45","B","2","BOROONDARA","METROPOLITAN SOUTH EAST REGION",100
10586,"I","I","N",0,478770.674964104,5806667.23123082,"PRINCES","FREEWAY WEST","(F-EN-  25001108)",2500,"POINT COOK","ROAD","","","","",,"",,"","MEL","ED35","53","B","11","HOBSONS BAY","METROPOLITAN NORTH WEST REGION",52
10592,"I","I","N",1000,513664.512466874,5799728.90100986,"PRINCES","HIGHWAY EAST","",2510,"CENTRE","ROAD","","","","",,"",,"","MEL","ED35","80","A","5","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
10610,"I","I","N",1001,496073.536206368,5814332.0290829,"PEEL","STREET","",5065,"BEDFORD","STREET","","","","",,"",,"","MEL","ED35","2B","B","9","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
10760,"I","I","N",0,495192.763362617,5812408.67461187,"BOURKE","STREET","",113378,"HARBOUR","ESPLANADE","","","","",,"",,"","MEL","ED35","2E","G","6","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
10826,"I","I","N",0,480423.851397871,5824694.26967379,"ROSELEIGH","BOULEVARD","",201170,"SYDENHAM","ROAD","","","","",,"",,"","MEL","ED35","13","F","3","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
10844,"I","I","N",0,501207.059307159,5811096.87930589,"SOUTHERN LINK TOLLWAY","","(R-EX-  29981403)",2998,"YARRA","BOULEVARD","","","","",,"",,"","MEL","ED35","2M","H","1","YARRA","METROPOLITAN NORTH WEST REGION",22
10873,"I","I","N",0,500102.11031945,5826990.70468098,"METROPOLITAN RING","ROAD","(R-EN-  28801301)",2880,"METROPOLITAN RING","ROAD","(R-EX-  28801402)","","","",,"",,"","MEL","ED35","8","G","9","WHITTLESEA","METROPOLITAN NORTH WEST REGION",330
10919,"I","I","N",6197,511633.216320913,5778051.03688204,"MORNINGTON PENINSULA","ROUTE","(F-EN-  26001104)",2600,"MORNINGTON PENINSULA","ROUTE","(F-EX-  26001204)","","","",,"",,"","MEL","ED35","99","F","10","FRANKSTON","METROPOLITAN SOUTH EAST REGION",118
11077,"I","I","N",6141,541968.740628317,5783821.2647992,"MAIN","STREET","",171871,"ROGERS","STREET","","","","",,"",,"","MEL","ED35","317","D","8","CARDINIA","METROPOLITAN SOUTH EAST REGION",0
11180,"I","I","N",0,522493.244937843,5786680.72515541,"SOUTH GIPPSLAND","HIGHWAY","",2580,"LYNBROOK","BOULEVARD","","","","",,"",,"","MEL","ED35","129","D","1","CASEY","METROPOLITAN SOUTH EAST REGION",0
11574,"I","I","N",0,511547.341446853,5777982.42822479,"MORNINGTON PENINSULA","ROUTE","(R-EN-  26001303)",2600,"MORNINGTON PENINSULA","ROUTE","(R-EX-  26001404)","","","",,"",,"","MEL","ED35","99","F","10","FRANKSTON","METROPOLITAN SOUTH EAST REGION",118
11586,"I","I","N",0,494255.877924836,5817438.36200337,"WESTERN LINK TOLLWAY","","(F-EN-  29991102)",2999,"BRUNSWICK","ROAD","","","","",,"",,"","MEL","ED35","29","B","9","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",35
11736,"I","I","N",0,494644.715400624,5815868.30980459,"WESTERN LINK TOLLWAY","","(A-  29990602)",2999,"FLEMINGTON","ROAD","","","","",,"",,"","MEL","ED35","2A","E","1","MELBOURNE","METROPOLITAN NORTH WEST REGION",7
11820,"I","I","N",0,539252.429692147,5785537.05205019,"BEACONSFIELD-NAR NAR GOON","ROAD","",2460,"THEWLIS","ROAD","","","","",,"",,"","MEL","ED35","215","G","3","CARDINIA","METROPOLITAN SOUTH EAST REGION",0
12257,"I","I","N",0,496937.543508558,5811606.80780132,"STURT","STREET","",5404,"GRANT","STREET","","","","",,"",,"","MEL","ED35","2F","F","10","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
12288,"I","I","N",0,481330.62581214,5814604.43099022,"WESTERN RING","ROAD","(F-EN-  29001107)",2900,"WESTERN RING","ROAD","(F-EX-  29001209)","","","",,"",,"","MEL","ED35","39","H","4","BRIMBANK","METROPOLITAN NORTH WEST REGION",309
12356,"I","I","N",0,495349.769710988,5812467.56513176,"BATMANS HILL","DRIVE","",108188,"BOURKE","STREET","","","","",,"",,"","MEL","ED35","2E","H","6","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
12900,"I","I","N",0,529859.026077614,5787381.5879388,"PRINCES","FREEWAY EAST","(F-EN-  25101101)",2510,"PRINCES","FREEWAY EAST","(F-EX-  25101201)","","","",,"",,"","MEL","ED35","111","C","11","CASEY","METROPOLITAN SOUTH EAST REGION",152
12928,"I","I","N",0,494522.699671512,5816071.69691855,"WESTERN LINK TOLLWAY","","(F-EN-  29991103)",2999,"MOUNT ALEXANDER","ROAD","","","","",,"",,"","MEL","ED35","29","B","12","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",7
14250,"I","I","N",5390,499406.497232634,5809552.8513146,"CHAPEL","STREET","",121444,"SIMMONS","STREET","","","","",,"",,"","MEL","ED35","2L","J","8","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
14845,"I","I","N",0,495740.206885916,5830569.18740413,"COBURG-CRAIGIEBURN","ROAD","",5500,"NATIONAL","BOULEVARD","","","","",,"",,"","MEL","ED35","7","E","1","HUME","METROPOLITAN NORTH WEST REGION",0
15117,"I","I","N",0,581486.935395309,5772735.65473051,"PRINCES","FREEWAY EAST","(R-EN-  25101307)",2510,"PRINCES","FREEWAY EAST","(R-EX-  25101406)","","","",,"",,"","VCD","ED7","704","F","9","BAW BAW","EASTERN REGION",172
15138,"I","I","N",0,399490.504547516,5840178.06518022,"LITTLE BRIDGE","STREET","",168536,"PEEL","STREET","","","","",,"",,"","VCD","ED7","566","E","8","BALLARAT","WESTERN REGION",0
15145,"I","I","N",0,395033.914747602,5843861.96259977,"BALLARAT-MARYBOROUGH","ROAD","",5327,"GREVILLEA","ROAD","","","","",,"",,"","VCD","ED7","565","Q","1","BALLARAT","WESTERN REGION",0
15399,"I","I","N",0,442752.955646229,5776492.77629182,"ALBERT","STREET","",101411,"CANDOVER","STREET","","","","",,"",,"","MEL","ED35","451","J","2","GEELONG","SOUTH WESTERN REGION",0
15421,"I","I","N",0,442653.141770868,5773120.19936126,"HIGH","STREET","",153126,"MT PLEASANT","ROAD","","","","",,"",,"","MEL","ED35","451","J","10","GEELONG","SOUTH WESTERN REGION",0
15422,"I","I","N",0,442917.044819719,5773079.06246085,"FRANCIS","STREET","",141909,"MT PLEASANT","ROAD","","","","",,"",,"","MEL","ED35","451","K","10","GEELONG","SOUTH WESTERN REGION",0
15423,"I","I","N",0,439682.726298114,5773022.94407825,"ROSLYN","ROAD","",201326,"THORNHILL","ROAD","","","","",,"",,"","MEL","ED35","451","B","10","GEELONG","SOUTH WESTERN REGION",0
15434,"I","I","N",7260,442379.163530607,5771106.17944159,"SURFCOAST","HIGHWAY","",2190,"WINTER","STREET","","","","",,"",,"","MEL","ED35","465","H","3","GEELONG","SOUTH WESTERN REGION",0
15439,"I","I","N",7282,456784.363789093,5769112.50309924,"BELLARINE","HIGHWAY","",2730,"CURLEWIS","ROAD","","","","",,"",,"","MEL","ED35","469","E","8","GEELONG","SOUTH WESTERN REGION",0
15518,"I","I","N",0,563614.1875,5721564.5,"BAY","STREET","",108332,"THE ESPLANADE","","","","","",,"",,"","VCD","ED7","712","G","3","BASS COAST","EASTERN REGION",0
16155,"I","I","N",7258,442377.743712037,5771185.37807852,"SURFCOAST","HIGHWAY","(R)",2190,"OBERON","DRIVE","","","","",,"",,"","MEL","ED35","465","H","3","GEELONG","SOUTH WESTERN REGION",0
16807,"I","I","N",7376,280788.860065561,5748299.07263876,"HOPKINS","HIGHWAY","",2010,"BRETON","STREET","","","","",,"",,"","VCD","ED7","515","M","5","WARRNAMBOOL","SOUTH WESTERN REGION",0
16811,"I","I","N",0,281649.828722503,5747772.25252279,"GARDEN","STREET","",143206,"MOORE","STREET","","","","",,"",,"","VCD","ED7","515","N","6","WARRNAMBOOL","SOUTH WESTERN REGION",0
16815,"I","I","N",0,279604.72737312,5746954.00653218,"FAIRY","STREET","",138658,"KOROIT","STREET","","","","",,"",,"","VCD","ED7","514","J","7","WARRNAMBOOL","SOUTH WESTERN REGION",0
16821,"I","I","N",0,280106.376717393,5746421.90211263,"BANYAN","STREET","",107016,"TIMOR","STREET","","","","",,"",,"","VCD","ED7","514","K","8","WARRNAMBOOL","SOUTH WESTERN REGION",0
17612,"I","I","N",0,619683.859038344,5974613.36708688,"WANGARATTA","ROAD","",5020,"KETT","STREET","","","","",,"",,"","VCD","ED7","664","J","7","WANGARATTA","NORTH EASTERN REGION",0
17605,"I","I","N",0,561810.32975224,5977709.51750963,"DOOKIE-NALINGA","ROAD","",5411,"MCDONALD","STREET","","","","",,"",,"","VCD","ED7","33","D","7","SHEPPARTON","NORTH EASTERN REGION",0
17618,"I","I","N",0,541345.693967653,5973714.08300082,"DOOKIE-SHEPPARTON","ROAD","",5409,"CENTRAL","AVENUE","","","","",,"",,"","VCD","ED7","32","J","7","SHEPPARTON","NORTH EASTERN REGION",0
17624,"I","I","N",0,538631.360477383,5972290.54091249,"SHEPPARTON ALTERNATIVE ROUT","","",5982,"OLD DOOKIE","ROAD","","","","",,"",,"","VCD","ED7","673","U","8","SHEPPARTON","NORTH EASTERN REGION",0
19416,"I","I","N",0,435434.836157511,5932589.33390779,"LONG GULLY-WHITE HILLS","ROAD","",5223,"PROUSES","ROAD","","","","",,"",,"","VCD","ED7","603","R","12","BENDIGO","NORTHERN REGION",0
19424,"I","I","N",0,435066.531135975,5931518.86012866,"BENDIGO-EAGLEHAWK","ROAD","",5217,"FENTON","STREET","","","","",,"",,"","VCD","ED7","607","R","3","BENDIGO","NORTHERN REGION",0
19433,"I","I","N",0,435302.677002159,5929902.3014735,"MACKENZIE","STREET","",171186,"VIEW","STREET","","","","",,"",,"","VCD","ED7","607","R","6","BENDIGO","NORTHERN REGION",0
19500,"I","I","N",0,476502.25,5998652.5,"NORTHERN","HIGHWAY","",2540,"CAMPASPE","ESPLANADE","","","","",,"",,"","VCD","ED7","596","G","10","CAMPASPE","NORTHERN REGION",0
19555,"I","I","N",0,429531.32228063,5893399.46067825,"MOSCRIPT","STREET","",181301,"WILKIE","STREET","","","","",,"",,"","VCD","ED7","59","E","3","MOUNT ALEXANDER","NORTHERN REGION",0
22509,"I","I","N",0,395380.519681053,5843406.53856139,"BALLARAT-MARYBOROUGH","ROAD","",5327,"NORMAN","STREET","","","","",,"",,"","VCD","ED7","565","R","2","BALLARAT","WESTERN REGION",0
22747,"I","I","N",0,400565.156526889,5830858.08640686,"MIDLAND","HIGHWAY","",2590,"LUMEAH","ROAD","","","","",,"",,"","VCD","ED7","578","G","4","BALLARAT","WESTERN REGION",0
24024,"I","I","N",0,495364.298701114,5812229.63179142,"BATMANS HILL","DRIVE","",108188,"COLLINS","STREET","","","","",,"",,"","MEL","ED35","2E","H","7","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
24045,"I","I","N",0,512244.990448591,5799329.47070629,"WESTALL","ROAD","",5056,"WESTALL","ROAD","(F-SERVICE-RD)","","","",,"",,"","MEL","ED35","79","H","6","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
25457,"I","I","N",0,494476.73638132,5814866.26525228,"BOUNDARY","ROAD","",113194,"STRAKER","STREET","","","","",,"",,"","MEL","ED35","2A","D","6","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
25939,"I","I","N",0,488205.854152375,5824854.04265686,"AIRPORT CONNECTION","ROAD","",2280,"SHARPS","ROAD","","","","",,"",,"","MEL","ED35","15","F","3","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
26103,"I","I","N",0,484655.352499092,5815963.0088254,"ANDERSON","ROAD","",5571,"ROSDALE","PLACE","","","","",,"",,"","MEL","ED35","40","G","1","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
26712,"N","N","N",0,499466.869558454,5815947.07066128,"HODDLE MAIN","ROAD","",5850,"HODDLE MAIN","ROAD","","HODDLE-HEIDELBERG IN","RAMP","",29,"S",,"","MEL","ED35","2C","J","1","YARRA","METROPOLITAN NORTH WEST REGION",0
27569,"N","N","N",0,496125.615894066,5827495.61133909,"COBURG-CRAIGIEBURN","ROAD","(R)",5500,"COBURG-CRAIGIEBURN","ROAD","(R)","BROOKLYN","COURT","",82,"N",,"","MEL","ED35","7","F","8","HUME","METROPOLITAN NORTH WEST REGION",0
27570,"N","N","N",0,500905.258993929,5817879.4266758,"VICTORIA","ROAD","",252763,"UNNAMED","","","CLIFTON","STREET","",,"N",,"","MEL","ED35","30","J","8","DAREBIN","METROPOLITAN NORTH WEST REGION",0
27810,"N","N","N",0,464103.045093096,5829767.79282039,"THOMASZ","PLACE","",216545,"THOMASZ","PLACE","","DUNVEGAN","DRIVE","",29,"S",,"1283;;86;;","MEL","ED35","337","D","3","MELTON","METROPOLITAN NORTH WEST REGION",0
27901,"U","N","N",0,0,0,"KENSINGTON","ROAD","",,"","","","","","",99999,"NK",,"","","","","","","MOONEE VALLEY","",0
28094,"U","N","N",0,0,0,"UNKNOWN","","",,"","","","","","",99999,"NK",,"","","","","","","HOBSONS BAY","",0
28115,"N","N","N",0,607564.154420233,5761906.50945136,"NARRACAN CONNECTION","ROAD","",183558,"MCDONALDS","TRACK","","SCHOOL","ROAD","",401,"NW",,"","VCD","ED7","97","E","6","BAW BAW","EASTERN REGION",0
28146,"N","N","N",0,515528.183069817,5822935.17351689,"MOUNT PLEASANT","ROAD","",181515,"REYNOLDS","ROAD","","SHORTS","ROAD","",499,"E",,"","MEL","ED35","22","F","7","NILLUMBIK","METROPOLITAN NORTH WEST REGION",0
28173,"U","N","N",0,0,0,"BEACH","ROAD","",,"","","","","","",5,"N",,"","","","","","","PORT PHILLIP","",0
28437,"N","N","N",0,394411.92091589,5836605.02782283,"CHERRY FLAT","ROAD","",122107,"WEBB","ROAD","","SCHREENANS","ROAD","",147,"S",,"","VCD","ED7","571","O","3","BALLARAT","WESTERN REGION",0
28465,"U","N","N",0,0,0,"FOOTSCRAY","ROAD","",,"","","","","","",99999,"NK",,"","","","","","","MELBOURNE","",0
28615,"N","N","N",0,387469.832657242,5897256.59832279,"HIGH","STREET","",153056,"PYRENEES","HIGHWAY","","NOLAN","STREET","",107,"NE",,"","VCD","ED7","558","D","7","CENTRAL GOLDFIELDS","WESTERN REGION",0
28678,"U","N","N",0,0,0,"MASON","STREET","",,"MILLS","STREET","","","","",99999,"W",,"","","","","","","MELBOURNE","",0
28746,"N","N","N",0,515691.484334993,5810570.47711075,"MOUNT PLEASANT","ROAD","",181516,"CANTERBURY","ROAD","","WILL","STREET","",15,"N",,"","MEL","ED35","62","F","2","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
28765,"U","N","N",0,0,0,"GREAT OCEAN","ROAD","",,"","","","","","",99999,"NK",,"","","","","","","SURF COAST","",0
28780,"U","N","N",0,0,0,"NAPIER","STREET","",,"","","","","","",99999,"NK",,"","","","","","","YARRA","",0
28825,"U","N","N",0,0,0,"NICHOLSON","STREET","",,"","","","","","",99999,"NK",,"","","","","","","MELBOURNE","",0
28842,"I","I","N",0,617108.268882585,5974629.35413065,"BRODIE","STREET","",115148,"PHILLIPSON","STREET","","","","",,"",,"","VCD","ED7","664","D","7","WANGARATTA","NORTH EASTERN REGION",0
28897,"N","N","N",0,490242.29427295,5752217.90911578,"ROSEBUD-FLINDERS","ROAD","",5750,"CAIRNS","AVENUE","","MCCOMBE","STREET","",6,"N",,"","MEL","ED35","170","A","1","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
28918,"U","N","N",0,0,0,"EAGLEHAWK","ROAD","",,"","","","","","",99999,"NK",,"","","","","","","BENDIGO","",0
29222,"U","N","N",0,0,0,"NEPEAN","HIGHWAY","",,"DUNDAS","STREET","","","","",20,"SW",,"","","","","","","MORNINGTON PENINSULA","",0
