track_seg_point_id,ele,time,speed,longitude,latitude
902,380.596792809,2019-07-12T14:49:17,0.014685000292956829,-5.039451212,7.694930285
903,380.586427398,2019-07-12T14:49:18,0.055743999779224396,-5.039452704,7.694931108
904,380.576202695,2019-07-12T14:49:19,0.06318899989128113,-5.039454134,7.694931839
905,380.564802848,2019-07-12T14:49:20,0.0076790000312030315,-5.039455339,7.694932455
906,380.551608865,2019-07-12T14:49:21,0.03908199816942215,-5.039456369,7.694933152
907,380.538448677,2019-07-12T14:49:22,0.0016799999866634607,-5.039457304,7.694933923
908,380.526020383,2019-07-12T14:49:23,0.01305299997329712,-5.03945822,7.694934777
909,380.516357794,2019-07-12T14:49:24,0.03960900008678436,-5.039459339,7.69493571
910,380.511136515,2019-07-12T14:49:25,0.05550900101661682,-5.039461708,7.694935495
911,380.507881795,2019-07-12T14:49:26,0.0033939999993890524,-5.039465786,7.694933552
912,380.504430545,2019-07-12T14:49:27,0.028195999562740326,-5.039468293,7.694933244
913,380.499371825,2019-07-12T14:49:28,0.027424000203609467,-5.039469654,7.694934413
914,380.492155841,2019-07-12T14:49:29,0.0,-5.039470741,7.694935933
915,380.482570618,2019-07-12T14:49:30,0.03150000050663948,-5.039471665,7.694937527
916,380.472576349,2019-07-12T14:49:31,0.031883999705314636,-5.039472645,7.69493937
917,380.463642857,2019-07-12T14:49:32,0.03991200029850006,-5.039473833,7.694941554
918,380.454159833,2019-07-12T14:49:33,0.003249000059440732,-5.039474884,7.694943595
919,380.445140061,2019-07-12T14:49:34,0.037004999816417694,-5.039475458,7.694945064
920,380.435959402,2019-07-12T14:49:35,0.011973000131547451,-5.039475939,7.694946597
921,380.427296687,2019-07-12T14:49:36,0.0033450000919401646,-5.039476393,7.694948076
922,380.419033277,2019-07-12T14:49:37,0.016401000320911407,-5.039476724,7.694949117
923,380.411387122,2019-07-12T14:49:38,0.022796999663114548,-5.039477076,7.694950126
924,380.403287054,2019-07-12T14:49:39,0.005956999957561493,-5.039477501,7.694951251
925,380.395118494,2019-07-12T14:49:40,0.030903000384569168,-5.039477897,7.694952265
926,380.38996849,2019-07-12T14:49:41,0.00456500006839633,-5.039478223,7.694953015
927,380.385147624,2019-07-12T14:49:42,0.02139499969780445,-5.039478612,7.694953758
928,380.383284065,2019-07-12T14:49:43,0.02399500086903572,-5.039479114,7.694954527
929,380.38233167,2019-07-12T14:49:44,0.0025740000419318676,-5.039479861,7.694955123
930,380.381416592,2019-07-12T14:49:45,0.05863599851727486,-5.039480625,7.694955607
931,380.380899675,2019-07-12T14:49:46,0.040192000567913055,-5.039481575,7.694955981
932,380.380214246,2019-07-12T14:49:47,0.034685999155044556,-5.039482658,7.694956198
933,380.375767329,2019-07-12T14:49:48,0.01498399954289198,-5.039483491,7.694956264
934,380.370885255,2019-07-12T14:49:49,0.032770998775959015,-5.039484226,7.694956231
935,380.365933009,2019-07-12T14:49:50,0.02269599959254265,-5.039484966,7.694956119
936,380.362546326,2019-07-12T14:49:51,0.010823000222444534,-5.039485583,7.694955961
937,380.361775399,2019-07-12T14:49:52,0.011080999858677387,-5.039486065,7.694955786
938,380.363203074,2019-07-12T14:49:53,0.0012110000243410468,-5.039486459,7.694955682
939,380.363546577,2019-07-12T14:49:54,0.05527200177311897,-5.03948793,7.694954655
940,380.362588601,2019-07-12T14:49:55,0.03896699845790863,-5.039490941,7.694952075
941,380.36111038,2019-07-12T14:49:56,0.009774000383913517,-5.0394915,7.694949472
942,380.359323744,2019-07-12T14:49:57,0.06874600052833557,-5.039488142,7.694945707
943,380.354067214,2019-07-12T14:49:58,0.07621800154447556,-5.039482366,7.694944239
944,380.378894571,2019-07-12T14:49:59,0.10610099881887436,-5.039478364,7.694945421
945,380.380223496,2019-07-12T14:50:00,0.4114220142364502,-5.03947174,7.694948146
946,380.366379762,2019-07-12T14:50:01,0.6620399951934814,-5.039461474,7.694949848
947,380.357297904,2019-07-12T14:50:02,0.6931260228157043,-5.039447973,7.694947591
948,380.360806699,2019-07-12T14:50:03,0.656686007976532,-5.039434595,7.694940205
949,380.387986663,2019-07-12T14:50:04,0.5195130109786987,-5.039423768,7.694934737
950,380.444333637,2019-07-12T14:50:05,0.3471510112285614,-5.039411948,7.694930579
951,380.450927102,2019-07-12T14:50:06,0.021995000541210175,-5.039403784,7.694928178
952,380.459804001,2019-07-12T14:50:07,0.00041700000292621553,-5.039398626,7.694926946
953,380.473432319,2019-07-12T14:50:08,0.007335999980568886,-5.039395208,7.694926243
954,380.487766076,2019-07-12T14:50:09,0.0028609998989850283,-5.039393067,7.694925878
955,380.501636253,2019-07-12T14:50:10,0.011522999964654446,-5.039391346,7.694925658
956,380.516344293,2019-07-12T14:50:11,0.02170800045132637,-5.039388141,7.694924907
957,380.535506984,2019-07-12T14:50:12,0.004511000122874975,-5.039382955,7.694923612
958,380.55337942,2019-07-12T14:50:13,0.001196000026538968,-5.039380934,7.69492379
959,380.572952775,2019-07-12T14:50:14,0.009239999577403069,-5.039380864,7.694924549
960,380.593147691,2019-07-12T14:50:15,0.00797600019723177,-5.039381165,7.694925434
961,380.613900906,2019-07-12T14:50:16,0.017873000353574753,-5.039381291,7.694926098
962,380.633439129,2019-07-12T14:50:17,0.007807000074535608,-5.039381146,7.694926723
963,380.653496838,2019-07-12T14:50:18,0.002449000021442771,-5.039379223,7.694927379
964,380.676664358,2019-07-12T14:50:19,0.007705000229179859,-5.039375079,7.694928153
965,380.696387312,2019-07-12T14:50:20,0.010079000145196915,-5.039373763,7.694928815
966,380.715757174,2019-07-12T14:50:21,0.0031789999920874834,-5.039373959,7.694929267
967,380.73843838,2019-07-12T14:50:22,0.014560000039637089,-5.039372799,7.694929708
968,380.760875245,2019-07-12T14:50:23,0.008019999600946903,-5.039369308,7.69493012
969,380.782921923,2019-07-12T14:50:24,0.0025909999385476112,-5.039368218,7.694930404
970,380.801436784,2019-07-12T14:50:25,0.00785099994391203,-5.039368892,7.694930657
971,380.820895561,2019-07-12T14:50:26,0.0006270000012591481,-5.039369803,7.694930944
972,380.841311644,2019-07-12T14:50:27,0.0031870000530034304,-5.039370592,7.694931211
973,380.859261428,2019-07-12T14:50:28,0.006533999927341938,-5.039371313,7.694931578
974,380.8761495,2019-07-12T14:50:29,0.0012000000569969416,-5.039371934,7.694932037
975,381.026884249,2019-07-12T14:50:30,0.2555060088634491,-5.039372516,7.694932574
976,381.159084017,2019-07-12T14:50:31,0.5321990251541138,-5.039371372,7.694933865
977,381.274710094,2019-07-12T14:50:32,0.7945240139961243,-5.039365383,7.694938337
978,381.374998513,2019-07-12T14:50:33,0.950626015663147,-5.03935653,7.694948521
979,381.437459768,2019-07-12T14:50:34,0.9702330231666565,-5.039348086,7.694964068
980,381.470971214,2019-07-12T14:50:35,0.9476619958877563,-5.039342016,7.694983353
981,381.49813665,2019-07-12T14:50:36,0.9035869836807251,-5.039337347,7.69500269
982,381.516556828,2019-07-12T14:50:37,0.8545349836349487,-5.039332176,7.695018195
983,381.529534162,2019-07-12T14:50:38,0.846439003944397,-5.039326294,7.695031757
984,381.545979714,2019-07-12T14:50:39,0.8438540101051331,-5.03932069,7.695040456
985,381.558884912,2019-07-12T14:50:40,0.8462280035018921,-5.039316025,7.695044576
986,381.566836202,2019-07-12T14:50:41,0.8572829961776733,-5.039306254,7.695049132
987,381.572042134,2019-07-12T14:50:42,0.8784090280532837,-5.039292874,7.695054952
988,381.5671816,2019-07-12T14:50:43,0.9081609845161438,-5.039278707,7.695060655
989,381.547527329,2019-07-12T14:50:44,0.9491559863090515,-5.039264652,7.695065478
990,381.511843797,2019-07-12T14:50:45,1.0120890140533447,-5.039249386,7.695069572
991,381.485898111,2019-07-12T14:50:46,1.0659379959106445,-5.039233451,7.695073233
992,381.453885296,2019-07-12T14:50:47,1.0752960443496704,-5.039218853,7.695075639
993,381.411596583,2019-07-12T14:50:48,1.0496100187301636,-5.039204184,7.695074918
994,381.376256544,2019-07-12T14:50:49,1.0231109857559204,-5.039191696,7.695071458
995,381.33141444,2019-07-12T14:50:50,1.006181001663208,-5.039182904,7.69506714
996,381.273423541,2019-07-12T14:50:51,0.9863389730453491,-5.039177266,7.695061081
997,381.213532874,2019-07-12T14:50:52,0.9634450078010559,-5.039174262,7.695050928
998,381.166883566,2019-07-12T14:50:53,0.9433550238609314,-5.039174963,7.695038409
999,381.146668049,2019-07-12T14:50:54,0.9255650043487549,-5.039177789,7.695025125
1000,381.126295945,2019-07-12T14:50:55,0.9143350124359131,-5.03917914,7.695012205
1001,381.092800455,2019-07-12T14:50:56,0.9081979990005493,-5.039179716,7.695000162
1002,381.055294151,2019-07-12T14:50:57,0.8954560160636902,-5.039177489,7.694989383
1003,381.016438769,2019-07-12T14:50:58,0.8809970021247864,-5.039173965,7.694978885
1004,380.972164874,2019-07-12T14:50:59,0.867484986782074,-5.039171585,7.694969398
1005,380.919226121,2019-07-12T14:51:00,0.8557689785957336,-5.03916958,7.694963232
1006,380.871602272,2019-07-12T14:51:01,0.836912989616394,-5.039165858,7.694953522
1007,380.83725596,2019-07-12T14:51:02,0.5919719934463501,-5.039162122,7.694943531
1008,380.832881228,2019-07-12T14:51:03,0.03583800047636032,-5.039159434,7.694939323
1009,380.827815354,2019-07-12T14:51:04,0.3618620038032532,-5.039155021,7.694939122
1010,380.823707761,2019-07-12T14:51:05,0.019315000623464584,-5.03915118,7.694942737
1011,380.770989189,2019-07-12T14:51:06,0.28111401200294495,-5.039152165,7.69494499
1012,380.711779188,2019-07-12T14:51:07,0.4575900137424469,-5.039154732,7.694945278
1013,380.633185123,2019-07-12T14:51:08,0.7444609999656677,-5.039155476,7.69494262
1014,380.544069468,2019-07-12T14:51:09,0.9730389714241028,-5.039152915,7.694933343
1015,380.439919448,2019-07-12T14:51:10,1.131816029548645,-5.039149665,7.694918016
1016,380.334596651,2019-07-12T14:51:11,1.211156964302063,-5.039145519,7.694901057
1017,380.225049304,2019-07-12T14:51:12,1.1905239820480347,-5.039141097,7.694883288
1018,380.136000216,2019-07-12T14:51:13,1.164033055305481,-5.039136256,7.694866296
1019,380.063247714,2019-07-12T14:51:14,1.1632920503616333,-5.03913181,7.694851197
1020,379.987300644,2019-07-12T14:51:15,1.1790779829025269,-5.039129344,7.694838349
1021,379.912239662,2019-07-12T14:51:16,1.176321029663086,-5.039126372,7.694825002
1022,379.858300937,2019-07-12T14:51:17,1.1760350465774536,-5.039120987,7.694811907
1023,379.816709611,2019-07-12T14:51:18,1.1783950328826904,-5.039117628,7.694805315
1024,379.802602349,2019-07-12T14:51:19,1.1777420043945312,-5.039114121,7.694795197
1025,379.789575145,2019-07-12T14:51:20,1.1762299537658691,-5.039110681,7.694782112
1026,379.785224216,2019-07-12T14:51:21,1.1724820137023926,-5.039107407,7.69477055
1027,379.778376926,2019-07-12T14:51:22,1.1756949424743652,-5.039103908,7.694760914
1028,379.789140915,2019-07-12T14:51:23,1.1718640327453613,-5.039101381,7.694751462
1029,379.815752841,2019-07-12T14:51:24,1.1746389865875244,-5.039100796,7.694740416
1030,379.840503184,2019-07-12T14:51:25,1.18135404586792,-5.03910126,7.69472968
1031,379.881885506,2019-07-12T14:51:26,1.1863069534301758,-5.039103027,7.69471767
1032,379.922979528,2019-07-12T14:51:27,1.187688946723938,-5.039104555,7.694700607
1033,379.980189304,2019-07-12T14:51:28,1.1926499605178833,-5.039102286,7.694688146
1034,380.034703923,2019-07-12T14:51:29,1.198773980140686,-5.039097696,7.69467809
1035,380.08393725,2019-07-12T14:51:30,1.2123219966888428,-5.039092028,7.694667095
1036,380.108323593,2019-07-12T14:51:31,1.2224429845809937,-5.039087892,7.694654602
1037,380.125216226,2019-07-12T14:51:32,1.226984977722168,-5.039084968,7.694641943
1038,380.121110227,2019-07-12T14:51:33,1.2379390001296997,-5.039081815,7.694629966
1039,380.110537805,2019-07-12T14:51:34,1.266983985900879,-5.039078684,7.694617593
1040,380.103759261,2019-07-12T14:51:35,1.27423894405365,-5.039076221,7.694604464
1041,380.107258609,2019-07-12T14:51:36,1.2716330289840698,-5.039073665,7.69458975
1042,380.121642217,2019-07-12T14:51:37,1.2729710340499878,-5.03907109,7.694575136
1043,380.12730928,2019-07-12T14:51:38,1.2944109439849854,-5.039067988,7.694562578
1044,380.109331069,2019-07-12T14:51:39,1.3226749897003174,-5.039064248,7.694550922
1045,380.139452581,2019-07-12T14:51:40,1.348302960395813,-5.039060163,7.694539405
1046,380.184582487,2019-07-12T14:51:41,1.3647940158843994,-5.039054508,7.694529023
1047,380.258255388,2019-07-12T14:51:42,1.3830649852752686,-5.039047252,7.69451857
1048,380.349971067,2019-07-12T14:51:43,1.4010549783706665,-5.039039491,7.694506859
1049,380.43545319,2019-07-12T14:51:44,1.4119160175323486,-5.039031769,7.694494495
1050,380.524662753,2019-07-12T14:51:45,1.4229680299758911,-5.039026467,7.694481902
1051,380.604907845,2019-07-12T14:51:46,1.4328709840774536,-5.039024228,7.694468634
1052,380.682611792,2019-07-12T14:51:47,1.442865014076233,-5.03902476,7.694455018
1053,380.769430549,2019-07-12T14:51:48,1.441862940788269,-5.039026459,7.694441814
1054,380.864676776,2019-07-12T14:51:49,1.4345920085906982,-5.0390284,7.694428617
1055,380.962967682,2019-07-12T14:51:50,1.4260920286178589,-5.039029177,7.694415989
1056,381.060865798,2019-07-12T14:51:51,1.4028209447860718,-5.03902823,7.694404374
1057,381.151566723,2019-07-12T14:51:52,1.375830054283142,-5.039025576,7.694393387
1058,381.234147698,2019-07-12T14:51:53,1.3413059711456299,-5.039022514,7.694384417
1059,381.313376575,2019-07-12T14:51:54,1.3123669624328613,-5.039023204,7.694375657
1060,381.384220572,2019-07-12T14:51:55,1.2906930446624756,-5.039027656,7.694366658
1061,381.452764984,2019-07-12T14:51:56,1.2715740203857422,-5.039034039,7.694356681
1062,381.520039784,2019-07-12T14:51:57,1.2615480422973633,-5.039041691,7.694345758
1063,381.580813532,2019-07-12T14:51:58,1.2579619884490967,-5.039049983,7.694334746
1064,381.622032255,2019-07-12T14:51:59,1.2581000328063965,-5.039058324,7.694323466
1065,381.653599345,2019-07-12T14:52:00,1.2549829483032227,-5.03906584,7.69431124
1066,381.69226868,2019-07-12T14:52:01,1.2577849626541138,-5.03907305,7.6942988
1067,381.733667596,2019-07-12T14:52:02,1.2523839473724365,-5.039079629,7.694286168
1068,381.773562585,2019-07-12T14:52:03,1.2505630254745483,-5.039085475,7.694274212
1069,381.823480924,2019-07-12T14:52:04,1.245514988899231,-5.039091327,7.694263239
1070,381.86668591,2019-07-12T14:52:05,1.2230629920959473,-5.039097457,7.694252377
1071,381.89566694,2019-07-12T14:52:06,1.1963759660720825,-5.039103055,7.694242046
1072,381.934254909,2019-07-12T14:52:07,1.163133978843689,-5.039107448,7.694231382
1073,381.965737534,2019-07-12T14:52:08,1.120290994644165,-5.039108225,7.69421875
1074,381.985002965,2019-07-12T14:52:09,1.0808219909667969,-5.039107383,7.694206622
1075,381.984964858,2019-07-12T14:52:10,1.0453200340270996,-5.039107827,7.694197002
1076,381.948169655,2019-07-12T14:52:11,0.6624550223350525,-5.039108898,7.694192036
1077,381.901251461,2019-07-12T14:52:12,0.44693198800086975,-5.039110035,7.694190895
1078,381.839868853,2019-07-12T14:52:13,0.39412298798561096,-5.03911202,7.694187884
1079,381.774298943,2019-07-12T14:52:14,0.3046509921550751,-5.039114307,7.694185047
1080,381.708900301,2019-07-12T14:52:15,0.23235300183296204,-5.039115652,7.694184817
1081,381.664661901,2019-07-12T14:52:16,0.30310600996017456,-5.039116847,7.694184356
1082,381.629611047,2019-07-12T14:52:17,0.6007490158081055,-5.039118337,7.694184301
1083,381.595043294,2019-07-12T14:52:18,0.5641239881515503,-5.039119983,7.694178761
1084,381.592069327,2019-07-12T14:52:19,0.390298992395401,-5.039123366,7.694171494
1085,381.59786908,2019-07-12T14:52:20,0.3484399914741516,-5.03912775,7.694168816
1086,381.615755418,2019-07-12T14:52:21,0.3401409983634949,-5.039133166,7.694168683
1087,381.666477154,2019-07-12T14:52:22,0.3717400133609772,-5.039140245,7.69416602
1088,381.725181985,2019-07-12T14:52:23,0.46718499064445496,-5.039146196,7.694156618
1089,381.792009554,2019-07-12T14:52:24,0.4875679910182953,-5.039151176,7.694144434
1090,381.87576898,2019-07-12T14:52:25,0.4695029854774475,-5.039157054,7.694133205
1091,381.954448142,2019-07-12T14:52:26,0.4820060133934021,-5.039163848,7.694122465
1092,382.046288523,2019-07-12T14:52:27,0.42765599489212036,-5.039168642,7.694114809
1093,382.135181622,2019-07-12T14:52:28,0.37536901235580444,-5.039171959,7.69411102
1094,382.234939375,2019-07-12T14:52:29,0.3027139902114868,-5.039175411,7.694104732
1095,382.245266624,2019-07-12T14:52:30,0.19774900376796722,-5.039178229,7.694099004
1096,382.255075143,2019-07-12T14:52:31,0.015137000009417534,-5.039179875,7.694098961
1097,382.263872632,2019-07-12T14:52:32,0.005932000000029802,-5.039181012,7.694100347
1098,382.272954829,2019-07-12T14:52:33,0.0051310001872479916,-5.039181982,7.69409948
1099,382.28212851,2019-07-12T14:52:34,0.017657000571489334,-5.039182559,7.694100701
1100,382.289335958,2019-07-12T14:52:35,0.036371998488903046,-5.039182843,7.694103353
1101,382.296982154,2019-07-12T14:52:36,0.021104000508785248,-5.039182952,7.694105454
1102,382.304096947,2019-07-12T14:52:37,0.012238999828696251,-5.039182977,7.694107101
1103,382.308053487,2019-07-12T14:52:38,0.034398000687360764,-5.039182922,7.694108524
1104,382.308617673,2019-07-12T14:52:39,0.0029899999499320984,-5.039182742,7.69410971
1105,382.308875441,2019-07-12T14:52:40,0.004474000073969364,-5.039182479,7.694110621
1106,382.308478797,2019-07-12T14:52:41,0.0009210000280290842,-5.039182242,7.694111303
1107,382.307831829,2019-07-12T14:52:42,0.006897999905049801,-5.039182012,7.694111901
1108,382.309372238,2019-07-12T14:52:43,0.004141000099480152,-5.039181841,7.694112393
1109,382.309372238,2019-07-12T14:52:44,0.004141000099480152,-5.039181783,7.694112587
1110,382.318640324,2019-07-12T14:52:45,0.026047000661492348,-5.039181649,7.694113067
1111,382.326307884,2019-07-12T14:52:46,0.020755000412464142,-5.039181644,7.694113324
1112,382.333465088,2019-07-12T14:52:47,0.009162000380456448,-5.039181694,7.694113458
1113,382.342401787,2019-07-12T14:52:48,0.00776199996471405,-5.039181732,7.694113521
1114,382.352198525,2019-07-12T14:52:49,0.008652999997138977,-5.039181778,7.694113517
1115,382.363050705,2019-07-12T14:52:50,0.006519000045955181,-5.039181827,7.694113451
1116,382.375672663,2019-07-12T14:52:51,0.0018139999592676759,-5.039181876,7.694113361
1117,382.389203321,2019-07-12T14:52:52,0.0007600000244565308,-5.039181934,7.694113196
1118,382.403171382,2019-07-12T14:52:53,0.011277000419795513,-5.039182011,7.694112924
1119,382.417770098,2019-07-12T14:52:54,0.004352000076323748,-5.039182113,7.694112562
1120,382.436491386,2019-07-12T14:52:55,0.005849000066518784,-5.039182268,7.694112177
1121,382.457817863,2019-07-12T14:52:56,0.01296900026500225,-5.039182547,7.694111765
1122,382.478872546,2019-07-12T14:52:57,0.005557000171393156,-5.039182881,7.694111288
1123,382.499958804,2019-07-12T14:52:58,0.006754999980330467,-5.039182522,7.69411216
1124,382.520359425,2019-07-12T14:52:59,0.010160000063478947,-5.039181174,7.694115051
1125,382.542714295,2019-07-12T14:53:00,0.007933000102639198,-5.039180721,7.694115943
1126,382.565071721,2019-07-12T14:53:01,0.0049669998697936535,-5.03918119,7.694116736
1127,382.587234307,2019-07-12T14:53:02,0.01724899932742119,-5.039182046,7.694119534
1128,382.609490287,2019-07-12T14:53:03,0.02880300022661686,-5.039182666,7.694119954
1129,382.633006825,2019-07-12T14:53:04,0.14410699903964996,-5.039183176,7.694118339
1130,382.656145149,2019-07-12T14:53:05,0.024536000564694405,-5.03918399,7.694117814
1131,382.677447411,2019-07-12T14:53:06,0.048875000327825546,-5.039185076,7.694119818
1132,382.698750865,2019-07-12T14:53:07,0.04715000092983246,-5.039185856,7.69411954
1133,382.718034307,2019-07-12T14:53:08,0.01674499921500683,-5.039186491,7.694117225
1134,382.735972444,2019-07-12T14:53:09,0.11369899660348892,-5.039187128,7.694114542
1135,382.751845069,2019-07-12T14:53:10,0.01972699910402298,-5.039187749,7.694112419
1136,382.766849915,2019-07-12T14:53:11,0.02984200045466423,-5.039188338,7.694111025
1137,382.778900532,2019-07-12T14:53:12,0.034405000507831573,-5.039188974,7.69410975
1138,382.788801365,2019-07-12T14:53:13,0.046792998909950256,-5.039189714,7.694108447
1139,382.795301822,2019-07-12T14:53:14,0.04338200017809868,-5.03919049,7.694107171
1140,382.79974349,2019-07-12T14:53:15,0.02639099955558777,-5.039191388,7.694105808
1141,382.803208479,2019-07-12T14:53:16,0.025715000927448273,-5.039192459,7.694104326
1142,382.806377822,2019-07-12T14:53:17,0.03013800084590912,-5.03919347,7.694102929
1143,382.811415998,2019-07-12T14:53:18,0.058003999292850494,-5.03919432,7.694101656
1144,382.815566461,2019-07-12T14:53:19,0.014529000036418438,-5.039195155,7.694100235
1145,382.820006228,2019-07-12T14:53:20,0.059774000197649,-5.039196007,7.694098697
1146,382.825279689,2019-07-12T14:53:21,0.048177000135183334,-5.039196936,7.694097008
1147,382.831651454,2019-07-12T14:53:22,0.0238489992916584,-5.039197797,7.69409546
1148,382.838179098,2019-07-12T14:53:23,0.014132999815046787,-5.039199884,7.694094968
1149,382.842736156,2019-07-12T14:53:24,0.013414000160992146,-5.039205481,7.694096749
1150,382.844676285,2019-07-12T14:53:25,0.018312999978661537,-5.039211346,7.694098679
1151,382.843829896,2019-07-12T14:53:26,0.025824999436736107,-5.03921289,7.694098554
1152,382.842910515,2019-07-12T14:53:27,0.006120999809354544,-5.039212312,7.694098767
1153,382.840312065,2019-07-12T14:53:28,0.007926000282168388,-5.039211599,7.694101579
1154,382.836187168,2019-07-12T14:53:29,0.10296999663114548,-5.039208733,7.694106362
1155,382.834375005,2019-07-12T14:53:30,0.054099999368190765,-5.039203672,7.694113163
1156,382.833790374,2019-07-12T14:53:31,0.0065910001285374165,-5.039199917,7.694116859
1157,382.834668767,2019-07-12T14:53:32,0.01521500013768673,-5.03919659,7.694119543
1158,382.835912525,2019-07-12T14:53:33,0.008895999751985073,-5.039192694,7.694123672
1159,382.837842812,2019-07-12T14:53:34,0.022088000550866127,-5.039190407,7.694126506
1160,382.837227769,2019-07-12T14:53:35,0.030477000400424004,-5.039188255,7.694129581
1161,382.834107825,2019-07-12T14:53:36,0.004164999816566706,-5.039186881,7.694131614
1162,382.829596831,2019-07-12T14:53:37,0.02851399965584278,-5.03918554,7.694133996
1163,382.82184288,2019-07-12T14:53:38,0.010187000036239624,-5.039184123,7.69413497
1164,382.812396109,2019-07-12T14:53:39,0.020893000066280365,-5.039181961,7.694135913
1165,382.803030963,2019-07-12T14:53:40,0.014321999624371529,-5.03918028,7.694135162
1166,382.791858102,2019-07-12T14:53:41,0.0016270000487565994,-5.039178138,7.694135129
1167,382.78029226,2019-07-12T14:53:42,0.029704000800848007,-5.039177584,7.694133814
1168,382.768242524,2019-07-12T14:53:43,0.02309899963438511,-5.039177989,7.694131311
1169,382.756682941,2019-07-12T14:53:44,0.008709999732673168,-5.039178369,7.69412935
1170,382.746995989,2019-07-12T14:53:45,0.02369599975645542,-5.039178589,7.694127759
1171,382.7396979,2019-07-12T14:53:46,0.028666000813245773,-5.039178596,7.694126687
1172,382.735933979,2019-07-12T14:53:47,0.009123999625444412,-5.039178589,7.694125876
1173,382.734119283,2019-07-12T14:53:48,0.044562000781297684,-5.039178628,7.694125303
1174,382.732450495,2019-07-12T14:53:49,0.024738000705838203,-5.03917851,7.694125011
1175,382.73110363,2019-07-12T14:53:50,0.01602499932050705,-5.039178096,7.694125141
1176,382.730330978,2019-07-12T14:53:51,0.007600999902933836,-5.039177414,7.694125788
1177,382.731276157,2019-07-12T14:53:52,0.010181999765336514,-5.039176544,7.694126862
1178,382.73489877,2019-07-12T14:53:53,0.0008200000156648457,-5.039175831,7.694128241
1179,382.740704392,2019-07-12T14:53:54,0.009347000159323215,-5.039175118,7.694129771
1180,382.748022965,2019-07-12T14:53:55,0.003754999954253435,-5.039174584,7.694130862
1181,382.752816287,2019-07-12T14:53:56,0.008577000349760056,-5.039174048,7.69413178
1182,382.757144416,2019-07-12T14:53:57,0.008353999815881252,-5.039173328,7.694132821
1183,382.764160126,2019-07-12T14:53:58,0.010792000219225883,-5.039172344,7.694133897
1184,382.773867564,2019-07-12T14:53:59,0.0017740000039339066,-5.039170946,7.694134832
1185,382.782193506,2019-07-12T14:54:00,0.043533001095056534,-5.039169199,7.694135788
1186,382.788258696,2019-07-12T14:54:01,0.020152000710368156,-5.039167231,7.694136953
1187,382.792873103,2019-07-12T14:54:02,0.004695999901741743,-5.039165401,7.694138233
1188,382.799769934,2019-07-12T14:54:03,0.01081399992108345,-5.039163581,7.694139536
1189,382.804907346,2019-07-12T14:54:04,0.04506500065326691,-5.039161514,7.694140875
1190,382.811682952,2019-07-12T14:54:05,0.06683900207281113,-5.039159638,7.694142212
1191,382.817699268,2019-07-12T14:54:06,0.10083100199699402,-5.039157831,7.694143496
1192,382.826175392,2019-07-12T14:54:07,0.058442000299692154,-5.039156368,7.694144612
1193,382.833856058,2019-07-12T14:54:08,0.08841399848461151,-5.039153684,7.694146364
1194,382.903487343,2019-07-12T14:54:09,0.11581700295209885,-5.039149212,7.694149666
1195,382.966698892,2019-07-12T14:54:10,0.1223289966583252,-5.039145327,7.694153008
1196,382.975577455,2019-07-12T14:54:11,0.026583999395370483,-5.039140193,7.694156023
1197,382.986641627,2019-07-12T14:54:12,0.0059090000577270985,-5.039136959,7.694157219
1198,382.997849926,2019-07-12T14:54:13,0.05553499981760979,-5.039135716,7.694157371
1199,383.009496783,2019-07-12T14:54:14,0.10442399978637695,-5.039134961,7.6941572
1200,383.021825585,2019-07-12T14:54:15,0.02332499995827675,-5.039134234,7.694156787
1201,383.034044853,2019-07-12T14:54:16,0.006438000127673149,-5.039133594,7.694156335
1202,383.044409143,2019-07-12T14:54:17,0.09572300314903259,-5.039133018,7.694155884
1203,383.05437804,2019-07-12T14:54:18,0.08631300181150436,-5.039132453,7.694155301
1204,383.063123871,2019-07-12T14:54:19,0.08098500221967697,-5.039130937,7.694155645
1205,383.070564562,2019-07-12T14:54:20,0.08701299875974655,-5.039128017,7.694157299
1206,383.076485183,2019-07-12T14:54:21,0.05942799896001816,-5.039127141,7.694157077
1207,383.081242691,2019-07-12T14:54:22,0.049316998571157455,-5.039127776,7.694155847
1208,383.085224586,2019-07-12T14:54:23,0.005683000199496746,-5.039128687,7.694154585
1209,383.089386453,2019-07-12T14:54:24,0.007637000177055597,-5.039129463,7.694153673
1210,383.094277845,2019-07-12T14:54:25,0.01839499920606613,-5.039130107,7.694152972
1211,383.099065589,2019-07-12T14:54:26,0.02505899965763092,-5.039130559,7.694152382
1212,383.101149148,2019-07-12T14:54:27,0.018238000571727753,-5.03913087,7.694151923
1213,383.101066207,2019-07-12T14:54:28,0.04049199819564819,-5.039131157,7.694151612
1214,383.090425297,2019-07-12T14:54:29,0.1146320030093193,-5.039131444,7.694151414
1215,383.075991164,2019-07-12T14:54:30,0.2852100133895874,-5.039131656,7.694151021
1216,383.055685438,2019-07-12T14:54:31,0.6960020065307617,-5.039131624,7.694149921
1217,383.02993926,2019-07-12T14:54:32,0.897400975227356,-5.039131637,7.694148766
1218,383.015935428,2019-07-12T14:54:33,0.5412859916687012,-5.039132478,7.694149313
1219,383.003851176,2019-07-12T14:54:34,0.40781301259994507,-5.039134199,7.694151704
1220,382.988515499,2019-07-12T14:54:35,0.28004300594329834,-5.039136234,7.69415391
1221,382.98780163,2019-07-12T14:54:36,0.002982999896630645,-5.039138824,7.694155544
