qtr,property_type,median_pice,sales,suburb,postcode,state
30/09/2008,house,467627,8,WENTWORTHVILLE,2145,NSW
31/12/2008,house,468455,9,WENTWORTHVILLE,2145,NSW
31/03/2009,house,469283,9,WENTWORTHVILLE,2145,NSW
30/06/2009,house,476005,12,WENTWORTHVILLE,2145,NSW
30/09/2009,house,484666,10,WENTWORTHVILLE,2145,NSW
31/12/2009,house,490203,8,WENTWORTHVILLE,2145,NSW
31/03/2010,house,496219,16,WENTWORTHVILLE,2145,NSW
30/06/2010,house,514062,17,WENTWORTHVILLE,2145,NSW
30/09/2010,house,515515,16,WENTWORTHVILLE,2145,NSW
31/12/2010,house,522801,11,WENTWORTHVILLE,2145,NSW
31/03/2011,house,507334,10,WENTWORTHVILLE,2145,NSW
30/06/2011,house,521441,10,WENTWORTHVILLE,2145,NSW
30/09/2011,house,542920,10,WENTWORTHVILLE,2145,NSW
31/12/2011,house,542812,13,WENTWORTHVILLE,2145,NSW
31/03/2012,house,568046,8,WENTWORTHVILLE,2145,NSW
30/06/2012,house,577974,11,WENTWORTHVILLE,2145,NSW
30/09/2012,house,595743,14,WENTWORTHVILLE,2145,NSW
31/12/2012,house,615633,15,WENTWORTHVILLE,2145,NSW
31/03/2013,house,637943,5,WENTWORTHVILLE,2145,NSW
30/06/2013,house,653580,11,WENTWORTHVILLE,2145,NSW
30/09/2013,house,673832,11,WENTWORTHVILLE,2145,NSW
31/12/2013,house,696568,16,WENTWORTHVILLE,2145,NSW
31/03/2014,house,721684,12,WENTWORTHVILLE,2145,NSW
30/06/2014,house,754497,21,WENTWORTHVILLE,2145,NSW
30/09/2014,house,776499,14,WENTWORTHVILLE,2145,NSW
31/12/2014,house,788586,16,WENTWORTHVILLE,2145,NSW
31/03/2015,house,814446,13,WENTWORTHVILLE,2145,NSW
30/06/2015,house,852902,20,WENTWORTHVILLE,2145,NSW
30/09/2015,house,885146,19,WENTWORTHVILLE,2145,NSW
31/12/2015,house,909762,19,WENTWORTHVILLE,2145,NSW
31/03/2016,house,917210,10,WENTWORTHVILLE,2145,NSW
30/06/2016,house,908200,18,WENTWORTHVILLE,2145,NSW
30/09/2016,house,929558,16,WENTWORTHVILLE,2145,NSW
31/12/2016,house,942771,16,WENTWORTHVILLE,2145,NSW
31/03/2017,house,992068,16,WENTWORTHVILLE,2145,NSW
30/06/2017,house,1028174,22,WENTWORTHVILLE,2145,NSW
30/09/2017,house,1042135,15,WENTWORTHVILLE,2145,NSW
31/12/2017,house,1048490,8,WENTWORTHVILLE,2145,NSW
31/03/2018,house,1049278,10,WENTWORTHVILLE,2145,NSW
30/06/2018,house,1045144,14,WENTWORTHVILLE,2145,NSW
30/09/2018,house,1053339,6,WENTWORTHVILLE,2145,NSW
31/12/2018,house,1065030,10,WENTWORTHVILLE,2145,NSW
31/03/2019,house,1055389,11,WENTWORTHVILLE,2145,NSW
30/06/2019,house,1067159,5,WENTWORTHVILLE,2145,NSW
30/09/2019,house,1075636,9,WENTWORTHVILLE,2145,NSW
31/12/2019,house,1085307,10,WENTWORTHVILLE,2145,NSW
31/03/2020,house,1101025,15,WENTWORTHVILLE,2145,NSW
30/09/2007,house,239237,2,WERRINGTON,2747,NSW
31/12/2007,house,239237,2,WERRINGTON,2747,NSW
31/03/2008,house,239237,5,WERRINGTON,2747,NSW
30/06/2008,house,239237,3,WERRINGTON,2747,NSW
30/09/2008,house,240537,4,WERRINGTON,2747,NSW
31/12/2008,house,242858,5,WERRINGTON,2747,NSW
31/03/2009,house,243291,11,WERRINGTON,2747,NSW
30/06/2009,house,252582,6,WERRINGTON,2747,NSW
30/09/2009,house,263823,6,WERRINGTON,2747,NSW
31/12/2009,house,267476,4,WERRINGTON,2747,NSW
31/03/2010,house,276781,6,WERRINGTON,2747,NSW
30/06/2010,house,284720,4,WERRINGTON,2747,NSW
30/09/2010,house,292395,2,WERRINGTON,2747,NSW
31/12/2010,house,296163,3,WERRINGTON,2747,NSW
31/03/2011,house,301073,2,WERRINGTON,2747,NSW
30/06/2011,house,296437,8,WERRINGTON,2747,NSW
30/09/2011,house,294219,8,WERRINGTON,2747,NSW
31/12/2011,house,306079,10,WERRINGTON,2747,NSW
31/03/2012,house,311189,11,WERRINGTON,2747,NSW
30/06/2012,house,341141,2,WERRINGTON,2747,NSW
30/09/2012,house,351717,6,WERRINGTON,2747,NSW
31/12/2012,house,363934,10,WERRINGTON,2747,NSW
31/03/2013,house,376220,5,WERRINGTON,2747,NSW
30/06/2013,house,372904,7,WERRINGTON,2747,NSW
30/09/2013,house,391576,6,WERRINGTON,2747,NSW
31/12/2013,house,403020,7,WERRINGTON,2747,NSW
31/03/2014,house,417811,11,WERRINGTON,2747,NSW
30/06/2014,house,437633,15,WERRINGTON,2747,NSW
30/09/2014,house,447372,9,WERRINGTON,2747,NSW
31/12/2014,house,470704,13,WERRINGTON,2747,NSW
31/03/2015,house,486988,8,WERRINGTON,2747,NSW
30/06/2015,house,509611,23,WERRINGTON,2747,NSW
30/09/2015,house,529288,9,WERRINGTON,2747,NSW
31/12/2015,house,544392,13,WERRINGTON,2747,NSW
31/03/2016,house,565171,7,WERRINGTON,2747,NSW
30/06/2016,house,582157,7,WERRINGTON,2747,NSW
30/09/2016,house,605664,8,WERRINGTON,2747,NSW
31/12/2016,house,623510,9,WERRINGTON,2747,NSW
31/03/2017,house,639202,12,WERRINGTON,2747,NSW
30/06/2017,house,651426,16,WERRINGTON,2747,NSW
30/09/2017,house,657063,11,WERRINGTON,2747,NSW
31/12/2017,house,664872,11,WERRINGTON,2747,NSW
31/03/2018,house,671838,8,WERRINGTON,2747,NSW
30/06/2018,house,651489,3,WERRINGTON,2747,NSW
30/09/2018,house,656363,3,WERRINGTON,2747,NSW
31/12/2018,house,648890,5,WERRINGTON,2747,NSW
31/03/2019,house,634021,2,WERRINGTON,2747,NSW
30/06/2019,house,655891,5,WERRINGTON,2747,NSW
30/09/2019,house,654232,8,WERRINGTON,2747,NSW
31/12/2019,house,666659,4,WERRINGTON,2747,NSW
31/03/2020,house,684980,6,WERRINGTON,2747,NSW
31/03/2008,house,326519,6,WERRINGTON COUNTY,2747,NSW
30/06/2008,house,326519,3,WERRINGTON COUNTY,2747,NSW
30/09/2008,house,326488,4,WERRINGTON COUNTY,2747,NSW
31/12/2008,house,326943,9,WERRINGTON COUNTY,2747,NSW
31/03/2009,house,327186,11,WERRINGTON COUNTY,2747,NSW
30/06/2009,house,328571,9,WERRINGTON COUNTY,2747,NSW
30/09/2009,house,335960,7,WERRINGTON COUNTY,2747,NSW
31/12/2009,house,340439,9,WERRINGTON COUNTY,2747,NSW
31/03/2010,house,346336,10,WERRINGTON COUNTY,2747,NSW
30/06/2010,house,351998,8,WERRINGTON COUNTY,2747,NSW
30/09/2010,house,354046,8,WERRINGTON COUNTY,2747,NSW
31/12/2010,house,360363,9,WERRINGTON COUNTY,2747,NSW
31/03/2011,house,364092,8,WERRINGTON COUNTY,2747,NSW
30/06/2011,house,369694,8,WERRINGTON COUNTY,2747,NSW
30/09/2011,house,375682,10,WERRINGTON COUNTY,2747,NSW
31/12/2011,house,377168,12,WERRINGTON COUNTY,2747,NSW
31/03/2012,house,383714,10,WERRINGTON COUNTY,2747,NSW
30/06/2012,house,384079,4,WERRINGTON COUNTY,2747,NSW
30/09/2012,house,388660,10,WERRINGTON COUNTY,2747,NSW
31/12/2012,house,396918,10,WERRINGTON COUNTY,2747,NSW
31/03/2013,house,402530,12,WERRINGTON COUNTY,2747,NSW
30/06/2013,house,405937,9,WERRINGTON COUNTY,2747,NSW
30/09/2013,house,413510,13,WERRINGTON COUNTY,2747,NSW
31/12/2013,house,424494,11,WERRINGTON COUNTY,2747,NSW
31/03/2014,house,437505,8,WERRINGTON COUNTY,2747,NSW
30/06/2014,house,452641,10,WERRINGTON COUNTY,2747,NSW
30/09/2014,house,467936,11,WERRINGTON COUNTY,2747,NSW
31/12/2014,house,482102,9,WERRINGTON COUNTY,2747,NSW
31/03/2015,house,496655,9,WERRINGTON COUNTY,2747,NSW
30/06/2015,house,519301,14,WERRINGTON COUNTY,2747,NSW
30/09/2015,house,538829,12,WERRINGTON COUNTY,2747,NSW
31/12/2015,house,558381,15,WERRINGTON COUNTY,2747,NSW
31/03/2016,house,574963,5,WERRINGTON COUNTY,2747,NSW
30/06/2016,house,586755,10,WERRINGTON COUNTY,2747,NSW
30/09/2016,house,601892,13,WERRINGTON COUNTY,2747,NSW
31/12/2016,house,616758,7,WERRINGTON COUNTY,2747,NSW
31/03/2017,house,628921,6,WERRINGTON COUNTY,2747,NSW
30/06/2017,house,645597,6,WERRINGTON COUNTY,2747,NSW
30/09/2017,house,655599,9,WERRINGTON COUNTY,2747,NSW
31/12/2017,house,664442,11,WERRINGTON COUNTY,2747,NSW
31/03/2018,house,669480,9,WERRINGTON COUNTY,2747,NSW
30/06/2018,house,670497,17,WERRINGTON COUNTY,2747,NSW
30/09/2018,house,667161,8,WERRINGTON COUNTY,2747,NSW
31/12/2018,house,665461,8,WERRINGTON COUNTY,2747,NSW
31/03/2019,house,661095,6,WERRINGTON COUNTY,2747,NSW
30/06/2019,house,659187,8,WERRINGTON COUNTY,2747,NSW
30/09/2019,house,658666,12,WERRINGTON COUNTY,2747,NSW
31/12/2019,house,656864,4,WERRINGTON COUNTY,2747,NSW
31/03/2020,house,660415,8,WERRINGTON COUNTY,2747,NSW
31/03/2008,house,328640,3,WERRINGTON DOWNS,2747,NSW
30/06/2008,house,328640,5,WERRINGTON DOWNS,2747,NSW
30/09/2008,house,328778,3,WERRINGTON DOWNS,2747,NSW
31/12/2008,house,330120,5,WERRINGTON DOWNS,2747,NSW
31/03/2009,house,335988,10,WERRINGTON DOWNS,2747,NSW
30/06/2009,house,340263,8,WERRINGTON DOWNS,2747,NSW
30/09/2009,house,343171,3,WERRINGTON DOWNS,2747,NSW
31/12/2009,house,348373,7,WERRINGTON DOWNS,2747,NSW
31/03/2010,house,353868,5,WERRINGTON DOWNS,2747,NSW
30/06/2010,house,354161,7,WERRINGTON DOWNS,2747,NSW
30/09/2010,house,356538,5,WERRINGTON DOWNS,2747,NSW
31/12/2010,house,357991,10,WERRINGTON DOWNS,2747,NSW
31/03/2011,house,357058,5,WERRINGTON DOWNS,2747,NSW
30/06/2011,house,361409,7,WERRINGTON DOWNS,2747,NSW
30/09/2011,house,364975,11,WERRINGTON DOWNS,2747,NSW
31/12/2011,house,363503,17,WERRINGTON DOWNS,2747,NSW
31/03/2012,house,370828,7,WERRINGTON DOWNS,2747,NSW
30/06/2012,house,373301,7,WERRINGTON DOWNS,2747,NSW
30/09/2012,house,375139,12,WERRINGTON DOWNS,2747,NSW
31/12/2012,house,383900,12,WERRINGTON DOWNS,2747,NSW
31/03/2013,house,393209,5,WERRINGTON DOWNS,2747,NSW
30/06/2013,house,403666,7,WERRINGTON DOWNS,2747,NSW
30/09/2013,house,414670,7,WERRINGTON DOWNS,2747,NSW
31/12/2013,house,425906,8,WERRINGTON DOWNS,2747,NSW
31/03/2014,house,438975,12,WERRINGTON DOWNS,2747,NSW
30/06/2014,house,452018,11,WERRINGTON DOWNS,2747,NSW
30/09/2014,house,467195,12,WERRINGTON DOWNS,2747,NSW
31/12/2014,house,483600,4,WERRINGTON DOWNS,2747,NSW
31/03/2015,house,497448,11,WERRINGTON DOWNS,2747,NSW
30/06/2015,house,515786,7,WERRINGTON DOWNS,2747,NSW
30/09/2015,house,533855,10,WERRINGTON DOWNS,2747,NSW
31/12/2015,house,552298,11,WERRINGTON DOWNS,2747,NSW
31/03/2016,house,572270,13,WERRINGTON DOWNS,2747,NSW
30/06/2016,house,587979,14,WERRINGTON DOWNS,2747,NSW
30/09/2016,house,604409,14,WERRINGTON DOWNS,2747,NSW
31/12/2016,house,614964,9,WERRINGTON DOWNS,2747,NSW
31/03/2017,house,623954,7,WERRINGTON DOWNS,2747,NSW
30/06/2017,house,628628,6,WERRINGTON DOWNS,2747,NSW
30/09/2017,house,635494,9,WERRINGTON DOWNS,2747,NSW
31/12/2017,house,639621,6,WERRINGTON DOWNS,2747,NSW
31/03/2018,house,641332,9,WERRINGTON DOWNS,2747,NSW
30/06/2018,house,643297,12,WERRINGTON DOWNS,2747,NSW
30/09/2018,house,644192,3,WERRINGTON DOWNS,2747,NSW
31/12/2018,house,646936,6,WERRINGTON DOWNS,2747,NSW
31/03/2019,house,645698,4,WERRINGTON DOWNS,2747,NSW
30/06/2019,house,644460,6,WERRINGTON DOWNS,2747,NSW
30/09/2019,house,643223,5,WERRINGTON DOWNS,2747,NSW
31/12/2019,house,641986,2,WERRINGTON DOWNS,2747,NSW
31/03/2020,house,640665,5,WERRINGTON DOWNS,2747,NSW
30/06/2007,house,122931,1,WERRIS CREEK,2341,NSW
30/09/2007,house,122931,4,WERRIS CREEK,2341,NSW
31/12/2007,house,122931,1,WERRIS CREEK,2341,NSW
31/03/2008,house,122931,1,WERRIS CREEK,2341,NSW
30/06/2008,house,129583,1,WERRIS CREEK,2341,NSW
30/09/2008,house,134583,2,WERRIS CREEK,2341,NSW
31/12/2008,house,134510,2,WERRIS CREEK,2341,NSW
31/03/2009,house,142634,2,WERRIS CREEK,2341,NSW
30/06/2009,house,134989,2,WERRIS CREEK,2341,NSW
30/09/2009,house,133194,1,WERRIS CREEK,2341,NSW
31/12/2009,house,131399,1,WERRIS CREEK,2341,NSW
31/03/2010,house,129604,1,WERRIS CREEK,2341,NSW
30/06/2010,house,127809,1,WERRIS CREEK,2341,NSW
30/09/2010,house,126014,2,WERRIS CREEK,2341,NSW
31/12/2010,house,124219,3,WERRIS CREEK,2341,NSW
31/03/2011,house,122424,1,WERRIS CREEK,2341,NSW
30/06/2011,house,136827,3,WERRIS CREEK,2341,NSW
30/09/2011,house,140057,2,WERRIS CREEK,2341,NSW
31/12/2011,house,142972,2,WERRIS CREEK,2341,NSW
31/03/2012,house,140718,2,WERRIS CREEK,2341,NSW
30/06/2012,house,142134,1,WERRIS CREEK,2341,NSW
30/09/2012,house,143254,4,WERRIS CREEK,2341,NSW
31/12/2012,house,141910,4,WERRIS CREEK,2341,NSW
31/03/2013,house,145028,2,WERRIS CREEK,2341,NSW
30/06/2013,house,143245,6,WERRIS CREEK,2341,NSW
30/09/2013,house,143352,2,WERRIS CREEK,2341,NSW
31/12/2013,house,144580,3,WERRIS CREEK,2341,NSW
31/03/2014,house,157908,4,WERRIS CREEK,2341,NSW
30/06/2014,house,160629,2,WERRIS CREEK,2341,NSW
30/09/2014,house,162778,6,WERRIS CREEK,2341,NSW
31/12/2014,house,164526,3,WERRIS CREEK,2341,NSW
31/03/2015,house,155240,3,WERRIS CREEK,2341,NSW
30/06/2015,house,152736,8,WERRIS CREEK,2341,NSW
30/09/2015,house,152139,4,WERRIS CREEK,2341,NSW
31/12/2015,house,155031,4,WERRIS CREEK,2341,NSW
31/03/2016,house,153340,4,WERRIS CREEK,2341,NSW
30/06/2016,house,155434,7,WERRIS CREEK,2341,NSW
30/09/2016,house,155096,3,WERRIS CREEK,2341,NSW
31/12/2016,house,154968,5,WERRIS CREEK,2341,NSW
31/03/2017,house,159380,3,WERRIS CREEK,2341,NSW
30/06/2017,house,162287,8,WERRIS CREEK,2341,NSW
30/09/2017,house,168616,4,WERRIS CREEK,2341,NSW
31/12/2017,house,169762,6,WERRIS CREEK,2341,NSW
31/03/2018,house,171540,7,WERRIS CREEK,2341,NSW
30/06/2018,house,177004,3,WERRIS CREEK,2341,NSW
30/09/2018,house,178823,5,WERRIS CREEK,2341,NSW
31/12/2018,house,185350,4,WERRIS CREEK,2341,NSW
31/03/2019,house,187350,5,WERRIS CREEK,2341,NSW
30/06/2019,house,184192,2,WERRIS CREEK,2341,NSW
30/09/2019,house,184519,3,WERRIS CREEK,2341,NSW
31/12/2019,house,183184,2,WERRIS CREEK,2341,NSW
31/03/2020,house,180413,5,WERRIS CREEK,2341,NSW
31/03/2008,house,258662,1,WEST ALBURY,2640,NSW
30/06/2008,house,258662,2,WEST ALBURY,2640,NSW
30/09/2008,house,258662,1,WEST ALBURY,2640,NSW
31/12/2008,house,258662,3,WEST ALBURY,2640,NSW
31/03/2009,house,258662,1,WEST ALBURY,2640,NSW
30/06/2009,house,258662,3,WEST ALBURY,2640,NSW
30/09/2009,house,258662,5,WEST ALBURY,2640,NSW
31/12/2009,house,256381,2,WEST ALBURY,2640,NSW
31/03/2010,house,212906,5,WEST ALBURY,2640,NSW
30/06/2010,house,217384,2,WEST ALBURY,2640,NSW
30/09/2010,house,214559,1,WEST ALBURY,2640,NSW
31/12/2010,house,228252,3,WEST ALBURY,2640,NSW
31/03/2011,house,274134,1,WEST ALBURY,2640,NSW
30/06/2011,house,273377,1,WEST ALBURY,2640,NSW
30/09/2011,house,272620,3,WEST ALBURY,2640,NSW
31/12/2011,house,271864,8,WEST ALBURY,2640,NSW
31/03/2012,house,271107,2,WEST ALBURY,2640,NSW
30/06/2012,house,270350,2,WEST ALBURY,2640,NSW
30/09/2012,house,277413,1,WEST ALBURY,2640,NSW
31/12/2012,house,288687,4,WEST ALBURY,2640,NSW
31/03/2013,house,269311,1,WEST ALBURY,2640,NSW
30/06/2013,house,281656,2,WEST ALBURY,2640,NSW
30/09/2013,house,283368,3,WEST ALBURY,2640,NSW
31/12/2013,house,280531,3,WEST ALBURY,2640,NSW
31/03/2014,house,301141,3,WEST ALBURY,2640,NSW
30/06/2014,house,283011,5,WEST ALBURY,2640,NSW
30/09/2014,house,287880,9,WEST ALBURY,2640,NSW
31/12/2014,house,292756,5,WEST ALBURY,2640,NSW
31/03/2015,house,301358,11,WEST ALBURY,2640,NSW
30/06/2015,house,310350,12,WEST ALBURY,2640,NSW
30/09/2015,house,305886,7,WEST ALBURY,2640,NSW
31/12/2015,house,309433,7,WEST ALBURY,2640,NSW
31/03/2016,house,293373,2,WEST ALBURY,2640,NSW
30/06/2016,house,305903,8,WEST ALBURY,2640,NSW
30/09/2016,house,315781,11,WEST ALBURY,2640,NSW
31/12/2016,house,317329,3,WEST ALBURY,2640,NSW
31/03/2017,house,342229,7,WEST ALBURY,2640,NSW
30/06/2017,house,337777,10,WEST ALBURY,2640,NSW
30/09/2017,house,337980,7,WEST ALBURY,2640,NSW
31/12/2017,house,342877,9,WEST ALBURY,2640,NSW
31/03/2018,house,348208,15,WEST ALBURY,2640,NSW
30/06/2018,house,361827,5,WEST ALBURY,2640,NSW
30/09/2018,house,371038,5,WEST ALBURY,2640,NSW
31/12/2018,house,377979,4,WEST ALBURY,2640,NSW
31/03/2019,house,381298,1,WEST ALBURY,2640,NSW
30/06/2019,house,384618,2,WEST ALBURY,2640,NSW
30/09/2019,house,387937,3,WEST ALBURY,2640,NSW
31/12/2019,house,391256,1,WEST ALBURY,2640,NSW
31/03/2020,house,394575,3,WEST ALBURY,2640,NSW
31/12/2010,house,398040,2,WEST BALLINA,2478,NSW
31/03/2011,house,398040,1,WEST BALLINA,2478,NSW
30/06/2011,house,398040,1,WEST BALLINA,2478,NSW
30/09/2011,house,398040,1,WEST BALLINA,2478,NSW
31/12/2011,house,398040,1,WEST BALLINA,2478,NSW
31/03/2012,house,398040,1,WEST BALLINA,2478,NSW
30/06/2012,house,398040,1,WEST BALLINA,2478,NSW
30/09/2012,house,398040,1,WEST BALLINA,2478,NSW
31/12/2012,house,398040,1,WEST BALLINA,2478,NSW
31/03/2013,house,398040,1,WEST BALLINA,2478,NSW
30/06/2013,house,398040,1,WEST BALLINA,2478,NSW
30/09/2013,house,398040,1,WEST BALLINA,2478,NSW
31/12/2013,house,398040,2,WEST BALLINA,2478,NSW
31/03/2014,house,398040,2,WEST BALLINA,2478,NSW
30/06/2014,house,398040,3,WEST BALLINA,2478,NSW
30/09/2014,house,398040,1,WEST BALLINA,2478,NSW
31/12/2014,house,416847,1,WEST BALLINA,2478,NSW
31/03/2015,house,413937,3,WEST BALLINA,2478,NSW
30/06/2015,house,454311,2,WEST BALLINA,2478,NSW
30/09/2015,house,470009,1,WEST BALLINA,2478,NSW
31/12/2015,house,485706,1,WEST BALLINA,2478,NSW
31/03/2016,house,501403,7,WEST BALLINA,2478,NSW
30/06/2016,house,517100,6,WEST BALLINA,2478,NSW
30/09/2016,house,532797,4,WEST BALLINA,2478,NSW
31/12/2016,house,470356,2,WEST BALLINA,2478,NSW
31/03/2017,house,494250,6,WEST BALLINA,2478,NSW
30/06/2017,house,525333,3,WEST BALLINA,2478,NSW
30/09/2017,house,534809,5,WEST BALLINA,2478,NSW
31/12/2017,house,567293,9,WEST BALLINA,2478,NSW
31/03/2018,house,589628,1,WEST BALLINA,2478,NSW
30/06/2018,house,619909,2,WEST BALLINA,2478,NSW
30/09/2018,house,619509,5,WEST BALLINA,2478,NSW
31/12/2018,house,646645,6,WEST BALLINA,2478,NSW
31/03/2019,house,651753,4,WEST BALLINA,2478,NSW
30/06/2019,house,664201,5,WEST BALLINA,2478,NSW
30/09/2019,house,692093,7,WEST BALLINA,2478,NSW
31/12/2019,house,700200,6,WEST BALLINA,2478,NSW
31/03/2020,house,730546,9,WEST BALLINA,2478,NSW
30/06/2009,house,279426,1,WEST BATHURST,2795,NSW
30/09/2009,house,279426,1,WEST BATHURST,2795,NSW
31/12/2009,house,279426,1,WEST BATHURST,2795,NSW
31/03/2010,house,279426,1,WEST BATHURST,2795,NSW
30/06/2010,house,279426,1,WEST BATHURST,2795,NSW
30/09/2010,house,279426,1,WEST BATHURST,2795,NSW
31/12/2010,house,279426,1,WEST BATHURST,2795,NSW
31/03/2011,house,279426,1,WEST BATHURST,2795,NSW
30/06/2011,house,279426,1,WEST BATHURST,2795,NSW
30/09/2011,house,279426,1,WEST BATHURST,2795,NSW
31/12/2011,house,279426,1,WEST BATHURST,2795,NSW
31/03/2012,house,279426,1,WEST BATHURST,2795,NSW
30/06/2012,house,279426,1,WEST BATHURST,2795,NSW
30/09/2012,house,279426,1,WEST BATHURST,2795,NSW
31/12/2012,house,279426,1,WEST BATHURST,2795,NSW
31/03/2013,house,279426,1,WEST BATHURST,2795,NSW
30/06/2013,house,279426,1,WEST BATHURST,2795,NSW
30/09/2013,house,279426,1,WEST BATHURST,2795,NSW
31/12/2013,house,279426,1,WEST BATHURST,2795,NSW
31/03/2014,house,279426,2,WEST BATHURST,2795,NSW
30/06/2014,house,279426,8,WEST BATHURST,2795,NSW
30/09/2014,house,279426,8,WEST BATHURST,2795,NSW
31/12/2014,house,279426,9,WEST BATHURST,2795,NSW
31/03/2015,house,281104,12,WEST BATHURST,2795,NSW
30/06/2015,house,282068,7,WEST BATHURST,2795,NSW
30/09/2015,house,286664,15,WEST BATHURST,2795,NSW
31/12/2015,house,297290,5,WEST BATHURST,2795,NSW
31/03/2016,house,298420,7,WEST BATHURST,2795,NSW
30/06/2016,house,302544,10,WEST BATHURST,2795,NSW
30/09/2016,house,303022,16,WEST BATHURST,2795,NSW
31/12/2016,house,299797,16,WEST BATHURST,2795,NSW
31/03/2017,house,304882,8,WEST BATHURST,2795,NSW
30/06/2017,house,308868,14,WEST BATHURST,2795,NSW
30/09/2017,house,316214,5,WEST BATHURST,2795,NSW
31/12/2017,house,323786,24,WEST BATHURST,2795,NSW
31/03/2018,house,328139,19,WEST BATHURST,2795,NSW
30/06/2018,house,331219,16,WEST BATHURST,2795,NSW
30/09/2018,house,334629,11,WEST BATHURST,2795,NSW
31/12/2018,house,333383,11,WEST BATHURST,2795,NSW
31/03/2019,house,336980,7,WEST BATHURST,2795,NSW
30/06/2019,house,343298,8,WEST BATHURST,2795,NSW
30/09/2019,house,344869,12,WEST BATHURST,2795,NSW
31/12/2019,house,349489,7,WEST BATHURST,2795,NSW
31/03/2020,house,354713,11,WEST BATHURST,2795,NSW
31/03/2008,house,453234,6,WEST HOXTON,2171,NSW
30/06/2008,house,453234,5,WEST HOXTON,2171,NSW
30/09/2008,house,454483,23,WEST HOXTON,2171,NSW
31/12/2008,house,456707,17,WEST HOXTON,2171,NSW
31/03/2009,house,456957,18,WEST HOXTON,2171,NSW
30/06/2009,house,457524,23,WEST HOXTON,2171,NSW
30/09/2009,house,464743,20,WEST HOXTON,2171,NSW
31/12/2009,house,469316,15,WEST HOXTON,2171,NSW
31/03/2010,house,475352,17,WEST HOXTON,2171,NSW
30/06/2010,house,481909,24,WEST HOXTON,2171,NSW
30/09/2010,house,488209,23,WEST HOXTON,2171,NSW
31/12/2010,house,493925,23,WEST HOXTON,2171,NSW
31/03/2011,house,500745,29,WEST HOXTON,2171,NSW
30/06/2011,house,507880,24,WEST HOXTON,2171,NSW
30/09/2011,house,513981,25,WEST HOXTON,2171,NSW
31/12/2011,house,519473,25,WEST HOXTON,2171,NSW
31/03/2012,house,527626,21,WEST HOXTON,2171,NSW
30/06/2012,house,536872,18,WEST HOXTON,2171,NSW
30/09/2012,house,546167,23,WEST HOXTON,2171,NSW
31/12/2012,house,555272,11,WEST HOXTON,2171,NSW
31/03/2013,house,562427,14,WEST HOXTON,2171,NSW
30/06/2013,house,568243,27,WEST HOXTON,2171,NSW
30/09/2013,house,575017,19,WEST HOXTON,2171,NSW
31/12/2013,house,588723,25,WEST HOXTON,2171,NSW
31/03/2014,house,603889,28,WEST HOXTON,2171,NSW
30/06/2014,house,619235,37,WEST HOXTON,2171,NSW
30/09/2014,house,640444,30,WEST HOXTON,2171,NSW
31/12/2014,house,655934,28,WEST HOXTON,2171,NSW
31/03/2015,house,679414,35,WEST HOXTON,2171,NSW
30/06/2015,house,706763,23,WEST HOXTON,2171,NSW
30/09/2015,house,735031,29,WEST HOXTON,2171,NSW
31/12/2015,house,755195,19,WEST HOXTON,2171,NSW
31/03/2016,house,776549,21,WEST HOXTON,2171,NSW
30/06/2016,house,790312,21,WEST HOXTON,2171,NSW
30/09/2016,house,795778,19,WEST HOXTON,2171,NSW
31/12/2016,house,811424,25,WEST HOXTON,2171,NSW
31/03/2017,house,819494,21,WEST HOXTON,2171,NSW
30/06/2017,house,827297,30,WEST HOXTON,2171,NSW
30/09/2017,house,833624,18,WEST HOXTON,2171,NSW
31/12/2017,house,840563,18,WEST HOXTON,2171,NSW
31/03/2018,house,839680,9,WEST HOXTON,2171,NSW
30/06/2018,house,838619,27,WEST HOXTON,2171,NSW
30/09/2018,house,839501,14,WEST HOXTON,2171,NSW
31/12/2018,house,839967,9,WEST HOXTON,2171,NSW
31/03/2019,house,840521,8,WEST HOXTON,2171,NSW
30/06/2019,house,842569,10,WEST HOXTON,2171,NSW
30/09/2019,house,841937,10,WEST HOXTON,2171,NSW
31/12/2019,house,842777,11,WEST HOXTON,2171,NSW
31/03/2020,house,848160,10,WEST HOXTON,2171,NSW
31/12/2007,house,199052,2,WEST KEMPSEY,2440,NSW
31/03/2008,house,199052,1,WEST KEMPSEY,2440,NSW
30/06/2008,house,199052,1,WEST KEMPSEY,2440,NSW
30/09/2008,house,199052,1,WEST KEMPSEY,2440,NSW
31/12/2008,house,199052,3,WEST KEMPSEY,2440,NSW
31/03/2009,house,199052,2,WEST KEMPSEY,2440,NSW
30/06/2009,house,199052,1,WEST KEMPSEY,2440,NSW
30/09/2009,house,199052,1,WEST KEMPSEY,2440,NSW
31/12/2009,house,199052,1,WEST KEMPSEY,2440,NSW
31/03/2010,house,199052,1,WEST KEMPSEY,2440,NSW
30/06/2010,house,199052,1,WEST KEMPSEY,2440,NSW
30/09/2010,house,199052,1,WEST KEMPSEY,2440,NSW
31/12/2010,house,199052,1,WEST KEMPSEY,2440,NSW
31/03/2011,house,199052,1,WEST KEMPSEY,2440,NSW
30/06/2011,house,199052,5,WEST KEMPSEY,2440,NSW
30/09/2011,house,199052,1,WEST KEMPSEY,2440,NSW
31/12/2011,house,191474,4,WEST KEMPSEY,2440,NSW
31/03/2012,house,194373,1,WEST KEMPSEY,2440,NSW
