	DATE	USD3MTD156N
1005	1989-11-09	8.56250
1006	1989-11-10	8.56250
1007	1989-11-13	8.56250
1008	1989-11-14	8.56250
1009	1989-11-15	8.50000
1010	1989-11-16	8.50000
1011	1989-11-17	8.50000
1012	1989-11-20	8.50000
1013	1989-11-21	8.50000
1014	1989-11-22	8.50000
1015	1989-11-23	8.31250
1016	1989-11-24	8.31250
1017	1989-11-27	8.31250
1018	1989-11-28	8.43750
1019	1989-11-29	8.50000
1020	1989-11-30	8.50000
1021	1989-12-01	8.50000
1022	1989-12-04	8.43750
1023	1989-12-05	8.43750
1024	1989-12-06	8.43750
1025	1989-12-07	8.50000
1026	1989-12-08	8.56250
1027	1989-12-11	8.50000
1028	1989-12-12	8.50000
1029	1989-12-13	8.56250
1030	1989-12-14	8.62500
1031	1989-12-15	8.56250
1032	1989-12-18	8.62500
1033	1989-12-19	8.56250
1034	1989-12-20	8.56250
1035	1989-12-21	8.50000
1036	1989-12-22	8.50000
1037	1989-12-25	.
1038	1989-12-26	.
1039	1989-12-27	8.56250
1040	1989-12-28	8.37500
1041	1989-12-29	8.37500
1042	1990-01-01	.
1043	1990-01-02	8.37500
1044	1990-01-03	8.37500
1045	1990-01-04	8.37500
1046	1990-01-05	8.37500
1047	1990-01-08	8.37500
1048	1990-01-09	8.31250
1049	1990-01-10	8.31250
1050	1990-01-11	8.25000
1051	1990-01-12	8.25000
1052	1990-01-15	8.25000
1053	1990-01-16	8.25000
1054	1990-01-17	8.31250
1055	1990-01-18	8.43750
1056	1990-01-19	8.43750
1057	1990-01-22	8.37500
1058	1990-01-23	8.37500
1059	1990-01-24	8.37500
1060	1990-01-25	8.37500
1061	1990-01-26	8.37500
1062	1990-01-29	8.37500
1063	1990-01-30	8.37500
1064	1990-01-31	8.37500
1065	1990-02-01	8.37500
1066	1990-02-02	8.37500
1067	1990-02-05	8.37500
1068	1990-02-06	8.37500
1069	1990-02-07	8.37500
1070	1990-02-08	8.37500
1071	1990-02-09	8.37500
1072	1990-02-12	8.31250
1073	1990-02-13	8.37500
1074	1990-02-14	8.31250
1075	1990-02-15	8.31250
1076	1990-02-16	8.37500
1077	1990-02-19	8.37500
1078	1990-02-20	8.37500
1079	1990-02-21	8.37500
1080	1990-02-22	8.37500
1081	1990-02-23	8.37500
1082	1990-02-26	8.37500
1083	1990-02-27	8.37500
1084	1990-02-28	8.37500
1085	1990-03-01	8.37500
1086	1990-03-02	8.43750
1087	1990-03-05	8.43750
1088	1990-03-06	8.43750
1089	1990-03-07	8.43750
1090	1990-03-08	8.43750
1091	1990-03-09	8.43750
1092	1990-03-12	8.50000
1093	1990-03-13	8.56250
1094	1990-03-14	8.62500
1095	1990-03-15	8.56250
1096	1990-03-16	8.56250
1097	1990-03-19	8.50000
1098	1990-03-20	8.50000
1099	1990-03-21	8.50000
1100	1990-03-22	8.50000
1101	1990-03-23	8.50000
1102	1990-03-26	8.50000
1103	1990-03-27	8.50000
1104	1990-03-28	8.50000
1105	1990-03-29	8.50000
1106	1990-03-30	8.50000
1107	1990-04-02	8.56250
1108	1990-04-03	8.56250
1109	1990-04-04	8.56250
1110	1990-04-05	8.50000
1111	1990-04-06	8.50000
1112	1990-04-09	8.50000
1113	1990-04-10	8.50000
1114	1990-04-11	8.50000
1115	1990-04-12	8.46875
1116	1990-04-13	.
1117	1990-04-16	.
1118	1990-04-17	8.48438
1119	1990-04-18	8.50000
1120	1990-04-19	8.56250
1121	1990-04-20	8.56250
1122	1990-04-23	8.62500
1123	1990-04-24	8.62500
1124	1990-04-25	8.68750
1125	1990-04-26	8.68750
1126	1990-04-27	8.75000
1127	1990-04-30	8.68750
1128	1990-05-01	8.68750
1129	1990-05-02	8.75000
1130	1990-05-03	8.73438
1131	1990-05-04	8.62500
1132	1990-05-07	.
1133	1990-05-08	8.56250
1134	1990-05-09	8.50000
1135	1990-05-10	8.50000
1136	1990-05-11	8.43750
1137	1990-05-14	8.37500
1138	1990-05-15	8.37500
1139	1990-05-16	8.43750
1140	1990-05-17	8.43750
1141	1990-05-18	8.43750
1142	1990-05-21	8.43750
1143	1990-05-22	8.43750
1144	1990-05-23	8.37500
1145	1990-05-24	8.37500
1146	1990-05-25	8.37500
1147	1990-05-28	.
1148	1990-05-29	8.37500
1149	1990-05-30	8.37500
1150	1990-05-31	8.37500
1151	1990-06-01	8.37500
1152	1990-06-04	8.31250
1153	1990-06-05	8.31250
1154	1990-06-06	8.37500
1155	1990-06-07	8.37500
1156	1990-06-08	8.32813
1157	1990-06-11	8.31250
1158	1990-06-12	8.37500
1159	1990-06-13	8.37500
1160	1990-06-14	8.31250
1161	1990-06-15	8.31250
1162	1990-06-18	8.31250
1163	1990-06-19	8.31250
1164	1990-06-20	8.37500
1165	1990-06-21	8.37500
1166	1990-06-22	8.37500
1167	1990-06-25	8.37500
1168	1990-06-26	8.37500
1169	1990-06-27	8.37500
1170	1990-06-28	8.37500
1171	1990-06-29	8.37500
1172	1990-07-02	8.31250
1173	1990-07-03	8.31250
1174	1990-07-04	8.31250
1175	1990-07-05	8.31250
1176	1990-07-06	8.31250
1177	1990-07-09	8.37500
1178	1990-07-10	8.37500
1179	1990-07-11	8.37500
1180	1990-07-12	8.37500
1181	1990-07-13	8.25000
1182	1990-07-16	8.18750
1183	1990-07-17	8.18750
1184	1990-07-18	8.18750
1185	1990-07-19	8.18750
1186	1990-07-20	8.12500
1187	1990-07-23	8.12500
1188	1990-07-24	8.12500
1189	1990-07-25	8.12500
1190	1990-07-26	8.12500
1191	1990-07-27	8.12500
1192	1990-07-30	8.06250
1193	1990-07-31	7.98438
1194	1990-08-01	8.00000
1195	1990-08-02	8.00000
1196	1990-08-03	8.06250
1197	1990-08-06	7.93750
1198	1990-08-07	7.93750
1199	1990-08-08	8.00000
1200	1990-08-09	8.00000
1201	1990-08-10	8.00000
1202	1990-08-13	8.00000
1203	1990-08-14	8.00000
1204	1990-08-15	8.00000
1205	1990-08-16	8.00000
1206	1990-08-17	8.18750
1207	1990-08-20	8.18750
1208	1990-08-21	8.18750
1209	1990-08-22	8.25000
1210	1990-08-23	8.31250
1211	1990-08-24	8.31250
1212	1990-08-27	.
1213	1990-08-28	8.18750
1214	1990-08-29	8.18750
1215	1990-08-30	8.18750
1216	1990-08-31	8.06250
1217	1990-09-03	8.06250
1218	1990-09-04	8.06250
1219	1990-09-05	8.00000
1220	1990-09-06	8.00000
1221	1990-09-07	8.06250
1222	1990-09-10	8.06250
1223	1990-09-11	8.12500
1224	1990-09-12	8.12500
1225	1990-09-13	8.12500
1226	1990-09-14	8.12500
1227	1990-09-17	8.12500
1228	1990-09-18	8.18750
1229	1990-09-19	8.18750
1230	1990-09-20	8.25000
1231	1990-09-21	8.31250
1232	1990-09-24	8.31250
1233	1990-09-25	8.43750
1234	1990-09-26	8.50000
1235	1990-09-27	8.37500
1236	1990-09-28	8.31250
1237	1990-10-01	8.12500
1238	1990-10-02	8.12500
1239	1990-10-03	8.12500
1240	1990-10-04	8.12500
1241	1990-10-05	8.18750
1242	1990-10-08	8.18750
1243	1990-10-09	8.18750
1244	1990-10-10	8.25000
1245	1990-10-11	8.25000
1246	1990-10-12	8.25000
1247	1990-10-15	8.20313
1248	1990-10-16	8.25000
1249	1990-10-17	8.25000
1250	1990-10-18	8.25000
1251	1990-10-19	8.25000
1252	1990-10-22	8.18750
1253	1990-10-23	8.18750
1254	1990-10-24	8.18750
1255	1990-10-25	8.12500
1256	1990-10-26	8.06250
1257	1990-10-29	8.00000
1258	1990-10-30	8.06250
1259	1990-10-31	8.06250
1260	1990-11-01	8.06250
1261	1990-11-02	8.06250
1262	1990-11-05	8.06250
1263	1990-11-06	8.12500
1264	1990-11-07	8.12500
1265	1990-11-08	8.12500
1266	1990-11-09	8.12500
1267	1990-11-12	8.06250
1268	1990-11-13	8.06250
1269	1990-11-14	8.06250
1270	1990-11-15	8.06250
1271	1990-11-16	8.06250
1272	1990-11-19	8.12500
1273	1990-11-20	8.12500
1274	1990-11-21	8.12500
1275	1990-11-22	8.12500
1276	1990-11-23	8.18750
1277	1990-11-26	8.25000
1278	1990-11-27	8.43750
1279	1990-11-28	8.50000
1280	1990-11-29	8.43750
1281	1990-11-30	8.31250
1282	1990-12-03	8.31250
1283	1990-12-04	8.25000
1284	1990-12-05	8.06250
1285	1990-12-06	8.06250
1286	1990-12-07	8.00000
1287	1990-12-10	7.62500
1288	1990-12-11	7.62500
1289	1990-12-12	7.68750
1290	1990-12-13	7.68750
1291	1990-12-14	7.81250
1292	1990-12-17	8.00000
1293	1990-12-18	8.00000
1294	1990-12-19	7.75000
1295	1990-12-20	7.93750
1296	1990-12-21	8.12500
1297	1990-12-24	8.18750
1298	1990-12-25	.
1299	1990-12-26	.
1300	1990-12-27	8.25000
1301	1990-12-28	7.56250
1302	1990-12-31	7.57813
1303	1991-01-01	.
1304	1991-01-02	7.56250
1305	1991-01-03	7.37500
1306	1991-01-04	7.37500
1307	1991-01-07	7.57813
1308	1991-01-08	7.68750
1309	1991-01-09	7.50000
1310	1991-01-10	7.43750
1311	1991-01-11	7.37500
1312	1991-01-14	7.56250
1313	1991-01-15	7.56250
1314	1991-01-16	7.62500
1315	1991-01-17	7.43750
1316	1991-01-18	7.40625
1317	1991-01-21	7.25000
1318	1991-01-22	7.12500
1319	1991-01-23	7.18750
1320	1991-01-24	7.00000
1321	1991-01-25	7.00000
1322	1991-01-28	7.06250
1323	1991-01-29	7.12500
1324	1991-01-30	7.12500
1325	1991-01-31	7.06250
1326	1991-02-01	7.06250
1327	1991-02-04	6.68750
1328	1991-02-05	6.62500
1329	1991-02-06	6.62500
1330	1991-02-07	6.62500
1331	1991-02-08	6.62500
1332	1991-02-11	6.62500
1333	1991-02-12	6.62500
1334	1991-02-13	6.62500
1335	1991-02-14	6.62500
1336	1991-02-15	6.62500
1337	1991-02-18	6.62500
1338	1991-02-19	6.62500
1339	1991-02-20	6.68750
1340	1991-02-21	6.68750
1341	1991-02-22	6.75000
1342	1991-02-25	6.87500
1343	1991-02-26	6.87500
1344	1991-02-27	6.87500
1345	1991-02-28	6.87500
1346	1991-03-01	6.93750
1347	1991-03-04	6.93750
1348	1991-03-05	6.87500
1349	1991-03-06	6.81250
1350	1991-03-07	6.81250
1351	1991-03-08	6.75000
1352	1991-03-11	6.56250
1353	1991-03-12	6.50000
1354	1991-03-13	6.50000
1355	1991-03-14	6.37500
1356	1991-03-15	6.31250
1357	1991-03-18	6.37500
1358	1991-03-19	6.43750
1359	1991-03-20	6.56250
1360	1991-03-21	6.50000
1361	1991-03-22	6.43750
1362	1991-03-25	6.43750
1363	1991-03-26	6.43750
1364	1991-03-27	6.43750
1365	1991-03-28	6.37500
1366	1991-03-29	.
1367	1991-04-01	.
1368	1991-04-02	6.37500
1369	1991-04-03	6.37500
1370	1991-04-04	6.37500
1371	1991-04-05	6.31250
1372	1991-04-08	6.18750
1373	1991-04-09	6.18750
1374	1991-04-10	6.18750
1375	1991-04-11	6.18750
1376	1991-04-12	6.12500
1377	1991-04-15	6.06250
1378	1991-04-16	6.12500
1379	1991-04-17	6.18750
1380	1991-04-18	6.18750
1381	1991-04-19	6.25000
1382	1991-04-22	6.25000
1383	1991-04-23	6.31250
1384	1991-04-24	6.25000
1385	1991-04-25	6.18750
1386	1991-04-26	6.18750
1387	1991-04-29	6.18750
1388	1991-04-30	6.18750
1389	1991-05-01	6.06250
1390	1991-05-02	6.06250
1391	1991-05-03	6.00000
1392	1991-05-06	.
1393	1991-05-07	6.06250
1394	1991-05-08	6.06250
1395	1991-05-09	6.06250
1396	1991-05-10	6.06250
1397	1991-05-13	6.06250
1398	1991-05-14	6.06250
1399	1991-05-15	6.06250
1400	1991-05-16	6.06250
1401	1991-05-17	6.06250
1402	1991-05-20	6.06250
1403	1991-05-21	6.06250
1404	1991-05-22	6.06250
1405	1991-05-23	6.06250
1406	1991-05-24	6.06250
1407	1991-05-27	.
1408	1991-05-28	6.06250
1409	1991-05-29	6.06250
1410	1991-05-30	6.06250
1411	1991-05-31	6.06250
1412	1991-06-03	6.12500
1413	1991-06-04	6.18750
1414	1991-06-05	6.25000
1415	1991-06-06	6.18750
1416	1991-06-07	6.18750
1417	1991-06-10	6.25000
1418	1991-06-11	6.25000
1419	1991-06-12	6.25000
1420	1991-06-13	6.31250
1421	1991-06-14	6.25000
1422	1991-06-17	6.18750
1423	1991-06-18	6.18750
1424	1991-06-19	6.18750
1425	1991-06-20	6.18750
1426	1991-06-21	6.12500
1427	1991-06-24	6.18750
1428	1991-06-25	6.18750
1429	1991-06-26	6.18750
1430	1991-06-27	6.25000
1431	1991-06-28	6.18750
1432	1991-07-01	6.18750
1433	1991-07-02	6.18750
1434	1991-07-03	6.18750
1435	1991-07-04	6.18750
1436	1991-07-05	6.18750
1437	1991-07-08	6.18750
1438	1991-07-09	6.18750
1439	1991-07-10	6.18750
1440	1991-07-11	6.18750
1441	1991-07-12	6.18750
1442	1991-07-15	6.12500
1443	1991-07-16	6.12500
1444	1991-07-17	6.12500
1445	1991-07-18	6.12500
1446	1991-07-19	6.12500
1447	1991-07-22	6.12500
1448	1991-07-23	6.12500
1449	1991-07-24	6.12500
1450	1991-07-25	6.06250
1451	1991-07-26	6.06250
1452	1991-07-29	6.06250
1453	1991-07-30	6.06250
1454	1991-07-31	6.06250
1455	1991-08-01	6.00000
1456	1991-08-02	6.00000
1457	1991-08-05	5.87500
1458	1991-08-06	5.87500
1459	1991-08-07	5.75000
1460	1991-08-08	5.68750
1461	1991-08-09	5.75000
1462	1991-08-12	5.75000
1463	1991-08-13	5.75000
1464	1991-08-14	5.75000
1465	1991-08-15	5.68750
1466	1991-08-16	5.75000
1467	1991-08-19	5.75000
1468	1991-08-20	5.68750
1469	1991-08-21	5.68750
1470	1991-08-22	5.68750
1471	1991-08-23	5.68750
1472	1991-08-26	.
1473	1991-08-27	5.81250
1474	1991-08-28	5.81250
1475	1991-08-29	5.75000
1476	1991-08-30	5.68750
1477	1991-09-02	5.75000
1478	1991-09-03	5.75000
1479	1991-09-04	5.75000
1480	1991-09-05	5.68750
1481	1991-09-06	5.75000
1482	1991-09-09	5.68750
1483	1991-09-10	5.62500
1484	1991-09-11	5.62500
1485	1991-09-12	5.62500
1486	1991-09-13	5.56250
1487	1991-09-16	5.50000
1488	1991-09-17	5.56250
1489	1991-09-18	5.56250
1490	1991-09-19	5.56250
1491	1991-09-20	5.56250
1492	1991-09-23	5.56250
1493	1991-09-24	5.56250
1494	1991-09-25	5.50000
1495	1991-09-26	5.50000
1496	1991-09-27	5.68750
1497	1991-09-30	5.62500
1498	1991-10-01	5.62500
1499	1991-10-02	5.56250
1500	1991-10-03	5.56250
1501	1991-10-04	5.43750
1502	1991-10-07	5.43750
1503	1991-10-08	5.43750
1504	1991-10-09	5.43750
1505	1991-10-10	5.50000
1506	1991-10-11	5.50000
1507	1991-10-14	5.43750
1508	1991-10-15	5.43750
1509	1991-10-16	5.43750
1510	1991-10-17	5.43750
1511	1991-10-18	5.50000
1512	1991-10-21	5.43750
1513	1991-10-22	5.50000
1514	1991-10-23	5.50000
1515	1991-10-24	5.50000
1516	1991-10-25	5.50000
1517	1991-10-28	5.50000
1518	1991-10-29	5.50000
1519	1991-10-30	5.37500
1520	1991-10-31	5.25000
1521	1991-11-01	5.25000
1522	1991-11-04	5.18750
1523	1991-11-05	5.18750
1524	1991-11-06	5.18750
1525	1991-11-07	5.06250
1526	1991-11-08	5.06250
1527	1991-11-11	5.06250
1528	1991-11-12	5.06250
1529	1991-11-13	5.12500
1530	1991-11-14	5.12500
1531	1991-11-15	5.12500
1532	1991-11-18	5.06250
1533	1991-11-19	5.06250
1534	1991-11-20	5.00000
1535	1991-11-21	5.00000
1536	1991-11-22	5.00000
1537	1991-11-25	5.00000
1538	1991-11-26	5.00000
1539	1991-11-27	5.00000
1540	1991-11-28	4.93750
1541	1991-11-29	5.00000
1542	1991-12-02	5.00000
1543	1991-12-03	5.00000
1544	1991-12-04	4.93750
1545	1991-12-05	4.87500
1546	1991-12-06	4.81250
1547	1991-12-09	4.62500
1548	1991-12-10	4.56250
1549	1991-12-11	4.56250
1550	1991-12-12	4.56250
1551	1991-12-13	4.56250
1552	1991-12-16	4.56250
1553	1991-12-17	4.56250
1554	1991-12-18	4.56250
1555	1991-12-19	4.56250
1556	1991-12-20	4.62500
1557	1991-12-23	4.37500
1558	1991-12-24	4.50000
1559	1991-12-25	.
1560	1991-12-26	.
1561	1991-12-27	4.37500
1562	1991-12-30	4.25000
1563	1991-12-31	4.25000
1564	1992-01-01	.
1565	1992-01-02	4.18750
1566	1992-01-03	4.18750
1567	1992-01-06	4.18750
1568	1992-01-07	4.12500
1569	1992-01-08	4.06250
1570	1992-01-09	4.00000
1571	1992-01-10	4.06250
1572	1992-01-13	4.12500
1573	1992-01-14	4.25000
1574	1992-01-15	4.30469
1575	1992-01-16	4.31250
1576	1992-01-17	4.18750
1577	1992-01-20	4.18750
1578	1992-01-21	4.18750
1579	1992-01-22	4.18750
1580	1992-01-23	4.18750
1581	1992-01-24	4.25000
1582	1992-01-27	4.25000
1583	1992-01-28	4.25000
1584	1992-01-29	4.12500
1585	1992-01-30	4.18750
1586	1992-01-31	4.18750
1587	1992-02-03	4.18750
1588	1992-02-04	4.18750
1589	1992-02-05	4.12500
1590	1992-02-06	4.06250
1591	1992-02-07	4.12500
1592	1992-02-10	4.00000
1593	1992-02-11	4.00000
1594	1992-02-12	4.00000
1595	1992-02-13	4.00000
1596	1992-02-14	4.18750
1597	1992-02-17	4.18750
1598	1992-02-18	4.18750
1599	1992-02-19	4.25000
1600	1992-02-20	4.25000
1601	1992-02-21	4.31250
1602	1992-02-24	4.37500
1603	1992-02-25	4.31250
1604	1992-02-26	4.25000
1605	1992-02-27	4.25000
1606	1992-02-28	4.25000
1607	1992-03-02	4.25000
1608	1992-03-03	4.31250
1609	1992-03-04	4.31250
1610	1992-03-05	4.37500
1611	1992-03-06	4.43750
1612	1992-03-09	4.37500
1613	1992-03-10	4.37500
1614	1992-03-11	4.37500
1615	1992-03-12	4.43750
1616	1992-03-13	4.43750
1617	1992-03-16	4.43750
1618	1992-03-17	4.43750
1619	1992-03-18	4.43750
1620	1992-03-19	4.43750
1621	1992-03-20	4.37500
1622	1992-03-23	4.43750
1623	1992-03-24	4.43750
1624	1992-03-25	4.37500
1625	1992-03-26	4.31250
1626	1992-03-27	4.37500
1627	1992-03-30	4.37500
1628	1992-03-31	4.36719
1629	1992-04-01	4.31250
1630	1992-04-02	4.31250
1631	1992-04-03	4.31250
1632	1992-04-06	4.31250
1633	1992-04-07	4.25000
1634	1992-04-08	4.21875
1635	1992-04-09	4.25000
1636	1992-04-10	4.06250
1637	1992-04-13	4.12500
1638	1992-04-14	4.12500
1639	1992-04-15	4.12500
1640	1992-04-16	4.12500
1641	1992-04-17	.
1642	1992-04-20	.
1643	1992-04-21	4.18750
1644	1992-04-22	4.18750
1645	1992-04-23	4.12500
1646	1992-04-24	4.06250
1647	1992-04-27	4.06250
1648	1992-04-28	4.12500
1649	1992-04-29	4.06250
1650	1992-04-30	4.06250
1651	1992-05-01	4.06250
1652	1992-05-04	.
1653	1992-05-05	4.00781
1654	1992-05-06	4.00000
1655	1992-05-07	3.93750
1656	1992-05-08	3.87500
1657	1992-05-11	3.93750
1658	1992-05-12	3.87500
1659	1992-05-13	3.87500
1660	1992-05-14	3.87500
1661	1992-05-15	3.92188
1662	1992-05-18	3.93750
1663	1992-05-19	3.93750
1664	1992-05-20	3.87500
1665	1992-05-21	3.93750
1666	1992-05-22	4.00000
1667	1992-05-25	.
1668	1992-05-26	4.00000
1669	1992-05-27	4.06250
1670	1992-05-28	4.06250
1671	1992-05-29	4.06250
1672	1992-06-01	4.06250
1673	1992-06-02	4.06250
1674	1992-06-03	4.06250
1675	1992-06-04	4.06250
1676	1992-06-05	4.06250
1677	1992-06-08	4.00000
1678	1992-06-09	4.00000
1679	1992-06-10	4.00000
1680	1992-06-11	4.00000
1681	1992-06-12	4.00000
1682	1992-06-15	4.00000
1683	1992-06-16	4.00000
1684	1992-06-17	3.93750
1685	1992-06-18	3.93750
1686	1992-06-19	3.93750
1687	1992-06-22	4.00000
1688	1992-06-23	4.00000
1689	1992-06-24	4.00000
1690	1992-06-25	3.93750
1691	1992-06-26	3.93750
1692	1992-06-29	3.93750
1693	1992-06-30	3.93750
1694	1992-07-01	3.93750
1695	1992-07-02	3.87500
1696	1992-07-03	3.62500
1697	1992-07-06	3.62500
1698	1992-07-07	3.56250
1699	1992-07-08	3.50000
1700	1992-07-09	3.50000
1701	1992-07-10	3.50000
1702	1992-07-13	3.50000
1703	1992-07-14	3.50000
1704	1992-07-15	3.50000
1705	1992-07-16	3.43750
1706	1992-07-17	3.43750
1707	1992-07-20	3.43750
1708	1992-07-21	3.43750
1709	1992-07-22	3.44531
1710	1992-07-23	3.44531
1711	1992-07-24	3.43750
1712	1992-07-27	3.43750
1713	1992-07-28	3.43750
1714	1992-07-29	3.43750
1715	1992-07-30	3.43750
1716	1992-07-31	3.43750
1717	1992-08-03	3.43750
1718	1992-08-04	3.43750
1719	1992-08-05	3.43750
1720	1992-08-06	3.43750
1721	1992-08-07	3.43750
1722	1992-08-10	3.43750
1723	1992-08-11	3.43750
1724	1992-08-12	3.43750
1725	1992-08-13	3.43750
1726	1992-08-14	3.43750
1727	1992-08-17	3.43750
1728	1992-08-18	3.43750
1729	1992-08-19	3.43750
1730	1992-08-20	3.43750
1731	1992-08-21	3.43750
1732	1992-08-24	3.43750
1733	1992-08-25	3.50000
1734	1992-08-26	3.50000
1735	1992-08-27	3.50000
1736	1992-08-28	3.50000
1737	1992-08-31	.
1738	1992-09-01	3.50000
1739	1992-09-02	3.50000
1740	1992-09-03	3.50000
1741	1992-09-04	3.44531
1742	1992-09-07	3.25000
1743	1992-09-08	3.19531
1744	1992-09-09	3.18750
1745	1992-09-10	3.18750
1746	1992-09-11	3.18750
1747	1992-09-14	3.12500
1748	1992-09-15	3.12500
1749	1992-09-16	3.18750
1750	1992-09-17	3.18750
1751	1992-09-18	3.25000
1752	1992-09-21	3.25000
1753	1992-09-22	3.31250
1754	1992-09-23	3.37500
1755	1992-09-24	3.37500
1756	1992-09-25	3.31250
1757	1992-09-28	3.25000
1758	1992-09-29	3.27344
1759	1992-09-30	3.26563
1760	1992-10-01	3.25000
1761	1992-10-02	3.12500
1762	1992-10-05	3.18750
1763	1992-10-06	3.18750
1764	1992-10-07	3.25000
1765	1992-10-08	3.31250
1766	1992-10-09	3.31250
1767	1992-10-12	3.37500
1768	1992-10-13	3.43750
1769	1992-10-14	3.43750
1770	1992-10-15	3.42969
1771	1992-10-16	3.43750
1772	1992-10-19	3.50000
1773	1992-10-20	3.68750
1774	1992-10-21	3.62500
1775	1992-10-22	3.50000
1776	1992-10-23	3.56250
1777	1992-10-26	3.62500
1778	1992-10-27	3.62500
1779	1992-10-28	3.56250
1780	1992-10-29	3.62500
1781	1992-10-30	3.56250
1782	1992-11-02	3.62500
1783	1992-11-03	3.62500
1784	1992-11-04	3.56250
1785	1992-11-05	3.56250
1786	1992-11-06	3.56250
1787	1992-11-09	3.68750
1788	1992-11-10	3.75000
1789	1992-11-11	3.71875
1790	1992-11-12	3.75000
1791	1992-11-13	3.72656
1792	1992-11-16	3.87500
1793	1992-11-17	4.00000
1794	1992-11-18	3.93750
1795	1992-11-19	3.87500
1796	1992-11-20	3.89063
1797	1992-11-23	3.92188
1798	1992-11-24	3.89844
1799	1992-11-25	3.87500
1800	1992-11-26	3.93750
1801	1992-11-27	3.93750
1802	1992-11-30	4.00000
1803	1992-12-01	4.00000
1804	1992-12-02	3.93750
1805	1992-12-03	3.87500
1806	1992-12-04	3.81250
1807	1992-12-07	3.75000
1808	1992-12-08	3.68750
1809	1992-12-09	3.62500
1810	1992-12-10	3.62500
1811	1992-12-11	3.62500
1812	1992-12-14	3.62500
1813	1992-12-15	3.62500
1814	1992-12-16	3.62500
1815	1992-12-17	3.56250
1816	1992-12-18	3.56250
1817	1992-12-21	3.50000
1818	1992-12-22	3.50000
1819	1992-12-23	3.50000
1820	1992-12-24	3.50000
1821	1992-12-25	.
1822	1992-12-28	.
1823	1992-12-29	3.56250
1824	1992-12-30	3.43750
1825	1992-12-31	3.43750
1826	1993-01-01	.
1827	1993-01-04	3.43750
1828	1993-01-05	3.41406
1829	1993-01-06	3.38281
1830	1993-01-07	3.39063
1831	1993-01-08	3.43750
1832	1993-01-11	3.37500
1833	1993-01-12	3.37500
1834	1993-01-13	3.37500
1835	1993-01-14	3.37500
1836	1993-01-15	3.31250
1837	1993-01-18	3.31250
1838	1993-01-19	3.31250
1839	1993-01-20	3.31250
1840	1993-01-21	3.31250
1841	1993-01-22	3.31250
1842	1993-01-25	3.31250
1843	1993-01-26	3.31250
1844	1993-01-27	3.31250
1845	1993-01-28	3.31250
1846	1993-01-29	3.25000
1847	1993-02-01	3.25000
1848	1993-02-02	3.31250
1849	1993-02-03	3.31250
1850	1993-02-04	3.31250
1851	1993-02-05	3.25000
1852	1993-02-08	3.25000
1853	1993-02-09	3.25000
1854	1993-02-10	3.25000
1855	1993-02-11	3.25000
1856	1993-02-12	3.25000
1857	1993-02-15	3.25000
1858	1993-02-16	3.25000
1859	1993-02-17	3.25000
1860	1993-02-18	3.18750
1861	1993-02-19	3.18750
1862	1993-02-22	3.18750
1863	1993-02-23	3.18750
1864	1993-02-24	3.18750
1865	1993-02-25	3.18750
1866	1993-02-26	3.21094
1867	1993-03-01	3.20313
1868	1993-03-02	3.19531
1869	1993-03-03	3.18750
1870	1993-03-04	3.18750
1871	1993-03-05	3.18750
1872	1993-03-08	3.25000
1873	1993-03-09	3.25000
1874	1993-03-10	3.25000
1875	1993-03-11	3.25000
1876	1993-03-12	3.25000
1877	1993-03-15	3.25000
1878	1993-03-16	3.25000
1879	1993-03-17	3.25000
1880	1993-03-18	3.25000
1881	1993-03-19	3.25000
1882	1993-03-22	3.25000
1883	1993-03-23	3.25000
1884	1993-03-24	3.25000
1885	1993-03-25	3.25000
1886	1993-03-26	3.25000
1887	1993-03-29	3.31250
1888	1993-03-30	3.25000
1889	1993-03-31	3.25000
1890	1993-04-01	3.25000
1891	1993-04-02	3.25000
1892	1993-04-05	3.25000
1893	1993-04-06	3.25000
1894	1993-04-07	3.25000
1895	1993-04-08	3.25000
1896	1993-04-09	.
1897	1993-04-12	.
1898	1993-04-13	3.25000
1899	1993-04-14	3.25000
1900	1993-04-15	3.25000
1901	1993-04-16	3.25000
1902	1993-04-19	3.25000
1903	1993-04-20	3.25000
1904	1993-04-21	3.21875
1905	1993-04-22	3.18750
1906	1993-04-23	3.18750
1907	1993-04-26	3.18750
1908	1993-04-27	3.18750
1909	1993-04-28	3.18750
1910	1993-04-29	3.18750
1911	1993-04-30	3.18750
1912	1993-05-03	.
1913	1993-05-04	3.18750
1914	1993-05-05	3.18750
1915	1993-05-06	3.18750
1916	1993-05-07	3.18750
1917	1993-05-10	3.18750
1918	1993-05-11	3.18750
1919	1993-05-12	3.18750
1920	1993-05-13	3.18750
1921	1993-05-14	3.25000
1922	1993-05-17	3.25000
1923	1993-05-18	3.25000
1924	1993-05-19	3.25000
1925	1993-05-20	3.25000
1926	1993-05-21	3.25000
1927	1993-05-24	3.31250
1928	1993-05-25	3.31250
1929	1993-05-26	3.31250
1930	1993-05-27	3.31250
1931	1993-05-28	3.37500
1932	1993-05-31	.
1933	1993-06-01	3.37500
