Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Syrian Arab Republic,SYR,4566822,4716875.0,4872506.0,5034188.0,5202606.0,5378287,5561371.0,5751807.0,5949690.0,6155081.0,6368017,6588936.0,6817940.0,7054361.0,7297254.0,7546139,7800152.0,8059995.0,8328592.0,8609920.0,8906543.0,9219690.0,9547693.0,9886629.0,10230958.0,10576592.0,10921760.0,11267240.0,11614542.0,11966274.0,12324116.0,12690183.0,13063423.0,13438799.0,13809349.0,14171130.0,14518843.0,14856464.0,15200324.0,15572833.0,15988534.0,16454926.0,16962918.0,17490104.0,18004797.0,18484122.0,18860939.31,19245438.42,19637775.93,20038111.63,20446608.57
Tajikistan,TJK,2082499,2160358.0,2245098.0,2334221.0,2424189.0,2512493,2598074.0,2681780.0,2765317.0,2851284.0,2941501,3036693.0,3136061.0,3238090.0,3340561.0,3441990,3541938.0,3641296.0,3741547.0,3844809.0,3952691.0,4064671.0,4180321.0,4301334.0,4429847.0,4566786.0,4713454.0,4867754.0,5023022.0,5170285.0,5303152.0,5418785.0,5519021.0,5607922.0,5691845.0,5775404.0,5860334.0,5945181.0,6027676.0,6104268.0,6172807.0,6232587.0,6285809.0,6336724.0,6391120.0,6453240.0,6524634.0,6604426.0,6691416.0,6783390.0,6878637.0
Tanzania,TZA,10074485,10373274.0,10683638.0,11005471.0,11338515.0,11682835,12038154.0,12405300.0,12786751.0,13185749.0,13604523,14044480.0,14504837.0,14982938.0,15474884.0,15977990,16491445.0,17016577.0,17555450.0,18111097.0,18685789.0,19281182.0,19897071.0,20531760.0,21182600.0,21848290.0,22525148.0,23215060.0,23928658.0,24680404.0,25478979.0,26331511.0,27230502.0,28152305.0,29064223.0,29943732.0,30783155.0,31592450.0,32388671.0,33197305.0,34038161.0,34917073.0,35832494.0,36788281.0,37786946.0,38831024.0,39923609.0,41068185.0,42267667.0,43524738.0,44841226.0
Thailand,THA,27312399,28149653.0,29016942.0,29913729.0,30839333.0,31792743,32771644.0,33774026.0,34799247.0,35846930.0,36915397,38004462.0,39109571.0,40219377.0,41319380.0,42398941,43453204.0,44483729.0,45494423.0,46492281.0,47482643.0,48460289.0,49422519.0,50379788.0,51346204.0,52328663.0,53339762.0,54368583.0,55370526.0,56284973.0,57072058.0,57711519.0,58225969.0,58671177.0,59126690.0,59650157.0,60258113.0,60933752.0,61660383.0,62408639.0,63155029.0,63898879.0,64642931.0,65370277.0,66060383.0,66698483.0,67276383.0,67796451.0,68267982.0,68706122.0,69122234.0
Timor-Leste,TLS,499676,508499.0,517698.0,527284.0,537278.0,547681,558110.0,568440.0,579184.0,591068.0,604382,620126.0,637590.0,653351.0,662785.0,662962,652072.0,632134.0,608743.0,589744.0,580707.0,583764.0,597067.0,617347.0,639513.0,659846.0,677073.0,692306.0,706986.0,723453.0,743145.0,767267.0,794561.0,821141.0,841687.0,852817.0,852280.0,842341.0,829617.0,823386.0,830089.0,852522.0,888099.0,931324.0,974024.0,1010367.0,1038572.0,1060770.0,1079749.0,1099887.0,1124355.0
Togo,TGO,1577708,1593657.0,1607735.0,1625493.0,1654451.0,1699541,1763332.0,1843004.0,1931480.0,2018669.0,2097273,2165335.0,2225052.0,2278418.0,2328971.0,2379649,2430120.0,2480291.0,2533721.0,2594914.0,2666921.0,2751151.0,2846305.0,2949279.0,3055479.0,3161327.0,3266857.0,3372562.0,3475964.0,3574135.0,3665509.0,3747750.0,3822591.0,3897510.0,3982804.0,4085492.0,4208738.0,4349349.0,4500173.0,4650754.0,4793504.0,4926142.0,5050919.0,5170252.0,5288273.0,5408044.0,5529908.0,5652811.0,5776837.0,5901859.0,6027798.0
Tonga,TON,61601,63741.0,66257.0,69001.0,71758.0,74364,76787.0,79049.0,81096.0,82879.0,84369,85518.0,86347.0,86982.0,87606.0,88343,89252.0,90290.0,91354.0,92292.0,92999.0,93443.0,93673.0,93766.0,93829.0,93944.0,94139.0,94392.0,94674.0,94938.0,95150.0,95305.0,95426.0,95541.0,95691.0,95907.0,96196.0,96551.0,96966.0,97431.0,97935.0,98476.0,99053.0,99659.0,100286.0,100926.0,101584.0,102254.0,102910.0,103519.0,104058.0
Trinidad and Tobago,TTO,841210,856289.0,866959.0,875083.0,883421.0,893922,907340.0,922942.0,939413.0,954771.0,967658,977679.0,985548.0,992348.0,999650.0,1008617,1019403.0,1031694.0,1045600.0,1061140.0,1078200.0,1097067.0,1117461.0,1138006.0,1156858.0,1172735.0,1185012.0,1194138.0,1201224.0,1207942.0,1215494.0,1224233.0,1233753.0,1243590.0,1253000.0,1261443.0,1268851.0,1275460.0,1281396.0,1286871.0,1292058.0,1296962.0,1301576.0,1306065.0,1310622.0,1315386.0,1320418.0,1325672.0,1331040.0,1336349.0,1341465.0
Tunisia,TUN,4220701,4277371.2,4350811.2,4436643.2,4530835.2,4630000,4731395.2,4832923.2,4933131.2,5031211.2,5127000,5208153.998,5294324.886,5388708.886,5493721.998,5611000,5742338.598999999,5889693.432999999,6049539.154,6215689.8889999995,6384000.0,6555184.538,6729178.331,6905135.989,7042550.14,7260360.969,7492632.579,7684751.364,7857618.981000001,7958694.4,8154400.0,8318200.0,8489900.0,8657400.0,8815400.0,8957500.0,9089300.0,9215000.0,9333300.0,9455900.0,9563500.0,9673600.0,9781900.0,9839800.0,9932400.0,10029000.0,10127900.0,10225100.0,10328900.0,10439600.0,10549100.0
Turkey,TUR,28160579,28894367.0,29633591.0,30373939.0,31109820.0,31837999,32556294.0,33267998.0,33982141.0,34711167.0,35464196,36245756.0,37054168.0,37884870.0,38730367.0,39585821,40446729.0,41316297.0,42206204.0,43132612.0,44105216.0,45130008.0,46198027.0,47285732.0,48360679.0,49399630.0,50393538.0,51349154.0,52278499.0,53200802.0,54130268.0,55068880.0,56012109.0,56959988.0,57911273.0,58864649.0,59821978.0,60783217.0,61742674.0,62692616.0,63627862.0,64544914.0,65446165.0,66339433.0,67235927.0,68143186.0,69063538.0,69992754.0,70923730.0,71846212.0,72752325.0
Turkmenistan,TKM,1593501,1649914.0,1708711.0,1769008.0,1829697.0,1890000,1949425.0,2008148.0,2066889.0,2126749.0,2188499,2252386.0,2318070.0,2385039.0,2452528.0,2520002,2587417.0,2655036.0,2723006.0,2791575.0,2861000.0,2931343.0,3002785.0,3075867.0,3151262.0,3229499.0,3310059.0,3392823.0,3479088.0,3570558.0,3668000.0,3772350.0,3881973.0,3991917.0,4095512.0,4188010.0,4267690.0,4335991.0,4395293.0,4449427.0,4501419.0,4551737.0,4600093.0,4647912.0,4696771.0,4747839.0,4801847.0,4858843.0,4918396.0,4979672.0,5041995.0
Turks and Caicos Islands,TCA,5724,5760.0,5762.0,5741.0,5705.0,5669,5629.0,5589.0,5563.0,5573.0,5632,5750.0,5924.0,6132.0,6346.0,6546,6723.0,6886.0,7057.0,7262.0,7525.0,7855.0,8244.0,8670.0,9096.0,9501.0,9872.0,10222.0,10587.0,11018.0,11549.0,12216.0,13005.0,13848.0,14644.0,15333.0,15859.0,16275.0,16763.0,17573.0,18873.0,20728.0,23044.0,25625.0,28191.0,30531.0,32590.0,34404.0,35960.0,37271.0,38354.0
Tuvalu,TUV,6104,6242.0,6391.0,6542.0,6687.0,6819,6935.0,7037.0,7128.0,7213.0,7296,7379.0,7459.0,7538.0,7613.0,7685,7752.0,7816.0,7883.0,7959.0,8051.0,8160.0,8284.0,8413.0,8537.0,8648.0,8741.0,8821.0,8889.0,8949.0,9004.0,9056.0,9103.0,9148.0,9188.0,9227.0,9264.0,9298.0,9334.0,9374.0,9419.0,9471.0,9530.0,9590.0,9646.0,9694.0,9732.0,9762.0,9786.0,9806.0,9827.0
Uganda,UGA,6788219,7006823.0,7240764.0,7488366.0,7746988.0,8014352,8290837.0,8576166.0,8866641.0,9157569.0,9445932,9730174.0,10012125.0,10296444.0,10589763.0,10897136,11221247.0,11561734.0,11917048.0,12284315.0,12662131.0,13049012.0,13447769.0,13866291.0,14315090.0,14801113.0,15327718.0,15891143.0,16482365.0,17088426.0,17699717.0,18314701.0,18935726.0,19561967.0,20193432.0,20831075.0,21473592.0,22123185.0,22788843.0,23482533.0,24213120.0,24984181.0,25794397.0,26641627.0,27521632.0,28431204.0,29370251.0,30339895.0,31339392.0,32367909.0,33424683.0
Ukraine,UKR,42783010,43316039.0,43847188.0,44368350.0,44868657.0,45340503,45779461.0,46187918.0,46573376.0,46947038.0,47316501,47685533.0,48050256.0,48401549.0,48726373.0,49015998,49266997.0,49484239.0,49677426.0,49860466.0,50043550.0,50221000.0,50384000.0,50564000.0,50754000.0,50917000.0,51097000.0,51293000.0,51521000.0,51773000.0,51892000.0,52000469.74,52150265.73,52179209.7,51921041.29,51512298.61,51057188.98,50594105.02,50143939.13,49673349.99,49175847.64,48683864.58,48202500.0,47812950.0,47451600.0,47105150.0,46787750.0,46509350.0,46258200.0,46053300.0,45870700.0
United Arab Emirates,ARE,89871,97936.0,108927.0,121678.0,134478.0,146387,156934.0,167420.0,180858.0,201308.0,231754,272529.0,322868.0,383152.0,453530.0,533554,624390.0,724684.0,828378.0,927412.0,1016228.0,1092153.0,1157336.0,1217021.0,1279010.0,1349000.0,1428788.0,1516782.0,1611257.0,1709232.0,1808642.0,1909812.0,2014095.0,2121704.0,2232980.0,2348539.0,2473983.0,2611610.0,2755497.0,2897038.0,3033491.0,3149440.0,3254691.0,3400959.0,3658042.0,4069349.0,4662728.0,5405541.0,6206623.0,6938815.0,7511690.0
United Kingdom,GBR,52373000,52807000.0,53292000.0,53625000.0,53991000.0,54350000,54643000.0,54959000.0,55214000.0,55461000.0,55632000,55928000.0,56097000.0,56223000.0,56236000.0,56226000,56211969.0,56193493.0,56196504.0,56246952.0,56314217.0,56333829.0,56313642.0,56332849.0,56422072.0,56550269.0,56681397.0,56802051.0,56928327.0,57076712.0,57247586.0,57424897.0,57580403.0,57718614.0,57865745.0,58019030.0,58166950.0,58316955.0,58487141.0,58682466.0,58892514.0,59107960.0,59325809.0,59566259.0,59867866.0,60224307.0,60595632.0,60986649.0,61393521.0,61801570.0,62218761.0
United States,USA,180671000,183691000.0,186538000.0,189242000.0,191889000.0,194303000,196560000.0,198712000.0,200706000.0,202677000.0,205052000,207661000.0,209896000.0,211909000.0,213854000.0,215973000,218035000.0,220239000.0,222585000.0,225055000.0,227225000.0,229466000.0,231664000.0,233792000.0,235825000.0,237924000.0,240133000.0,242289000.0,244499000.0,246819000.0,249623000.0,252981000.0,256514000.0,259919000.0,263126000.0,266278000.0,269394000.0,272657000.0,275854000.0,279040000.0,282172000.0,285082000.0,287804000.0,290326000.0,293046000.0,295753000.0,298593000.0,301580000.0,304375000.0,307007000.0,309050816.0
Uruguay,URY,2538095,2571134.0,2603317.0,2634538.0,2664775.0,2693906,2722232.0,2749441.0,2774109.0,2794374.0,2809117,2817577.0,2820734.0,2821367.0,2823326.0,2829391,2840601.0,2856206.0,2874998.0,2894983.0,2914683.0,2933904.0,2953118.0,2972284.0,2991478.0,3010766.0,3029948.0,3048955.0,3068166.0,3088110.0,3109122.0,3131140.0,3153857.0,3177035.0,3200342.0,3223401.0,3235549.0,3256181.753,3273776.897,3288819.058,3300847.4080000003,3308356.425,3308526.6760000004,3303539.568,3301732.0,3305723.0,3314466.0,3323906.0,3334052.0,3344938.0,3356584.0
Uzbekistan,UZB,8558503,8871244.0,9201176.0,9542785.0,9888629.0,10233502,10574321.0,10912708.0,11253870.0,11605561.0,11972994,12358535.0,12759275.0,13168838.0,13578159.0,13980997,14374729.0,14762133.0,15148932.0,15543520.0,15951899.0,16375762.0,16812955.0,17260951.0,17715706.0,18174143.0,18634041.0,19095670.0,19561181.0,20033912.0,20510000.0,20952000.0,21449000.0,21942000.0,22377000.0,22785000.0,23225000.0,23667000.0,24051000.0,24400000.0,24650000.0,24967000.0,25271800.0,25567700.0,25864386.0,26167369.0,26485800.0,26867800.0,27313700.0,27767100.0,28160361.37
Vanuatu,VUT,63702,65709.0,67806.0,69962.0,72131.0,74287,76410.0,78520.0,80672.0,82945.0,85393,88029.0,90831.0,93768.0,96799.0,99886,103031.0,106231.0,109436.0,112587.0,115641.0,118584.0,121438.0,124252.0,127097.0,130030.0,133041.0,136129.0,139368.0,142852.0,146636.0,150791.0,155270.0,159857.0,164254.0,168263.0,171783.0,174921.0,177946.0,181239.0,185074.0,189544.0,194555.0,199968.0,205561.0,211170.0,216760.0,222377.0,228041.0,233790.0,239651.0
"Venezuela, RB",VEN,7562108,7852680.0,8150542.0,8453781.0,8759890.0,9067485,9375646.0,9686071.0,10003238.0,10333268.0,10680678,11045959.0,11428022.0,11827681.0,12245478.0,12681017,13135849.0,13607958.0,14088961.0,14567680.0,15036273.0,15570222.4,16047654.4,16522182.4,16993078.4,17460000.0,17922990.4,18382478.4,18839278.4,19294590.4,19750000.0,20197000.0,20659000.0,21121000.0,21583000.0,22043000.0,22502000.0,22959000.0,23413000.0,23867000.0,24311000.0,24765000.0,25220000.0,25674000.0,26127000.0,26577000.0,27031000.0,27483000.0,27935000.0,28384000.0,28834000.0
Vietnam,VNM,34743000,35427715.2,36123019.2,36836299.2,37573875.2,38341000,39141859.2,39979571.2,40856187.2,41772691.2,42729000,43724507.2,44758083.2,45824811.2,46917619.2,48030000,49157643.2,50295171.2,51436139.2,52573579.2,53700000.0,54722337.49,55686897.34,56654801.83,57691661.43,58868000.0,60249000.0,61750000.0,63263000.0,64774000.0,66016700.0,67242400.0,68450100.0,69644500.0,70824500.0,71995500.0,73156700.0,74306900.0,75456300.0,76596700.0,77630900.0,78621000.0,79538700.0,80468400.0,81437700.0,82393500.0,83313000.0,84221100.0,85122300.0,86024600.0,86936464.42
Virgin Islands (U.S.),VIR,32000,34100.0,36300.0,38700.0,41300.0,44000,47300.0,50800.0,54600.0,58600.0,63000,71000.0,76000.0,84000.0,90000.0,94000,96000.0,93000.0,96000.0,96000.0,97000.0,98000.0,102000.0,104000.0,108000.0,107000.0,106500.0,106000.0,104500.0,103000.0,103963.0,104807.0,105711.0,106577.0,107317.0,107817.0,108093.0,108355.0,108535.0,108596.0,108639.0,108747.0,108923.0,109148.0,109354.0,109600.0,109764.0,109821.0,109840.0,109825.0,109775.0
"Yemen, Rep.",YEM,5116419,5214688.0,5317095.0,5422115.0,5527652.0,5632206,5737000.0,5842868.0,5947698.0,6048704.0,6144992,6235264.0,6323380.0,6419984.0,6539217.0,6691425,6880620.0,7104782.0,7360655.0,7642329.0,7945180.0,8270681.0,8620116.0,8988432.0,9369068.0,9758220.0,10149222.0,10544972.0,10962489.0,11425336.0,11948209.0,12540234.0,13190192.0,13867656.0,14530275.0,15148172.0,15710211.0,16226938.0,16716850.0,17208494.0,17723186.0,18266008.0,18831819.0,19419710.0,20026117.0,20648643.0,21288070.0,21946990.0,22626595.0,23328214.0,24052514.0
Zambia,ZMB,3044733,3134831.0,3229329.0,3328063.0,3430747.0,3537265,3647470.0,3761707.0,3880914.0,4006340.0,4138837,4278863.0,4426079.0,4579560.0,4737942.0,4900255,5066012.0,5235519.0,5409528.0,5589172.0,5775165.0,5967511.0,6165560.0,6368542.0,6575403.0,6785211.0,6998307.0,7214499.0,7431752.0,7647450.0,7860053.0,8067972.0,8272498.0,8478471.0,8692599.0,8919456.0,9161931.0,9418120.0,9682058.0,9945115.0,10201562.0,10449825.0,10693471.0,10938261.0,11192422.0,11462365.0,11750105.0,12055384.0,12379612.0,12723746.0,12926409.0
Zimbabwe,ZWE,3752373,3876616.0,4006236.0,4140773.0,4279524.0,4422087,4568266.0,4718550.0,4874043.0,5036244.0,5206229,5385233.0,5573154.0,5768190.0,5967705.0,6170260,6374197.0,6581329.0,6797807.0,7032001.0,7289463.0,7571447.0,7874642.0,8194203.0,8523090.0,8855279.0,9189169.0,9523376.0,9852244.0,10169188.0,10469202.0,10748215.0,11005690.0,11244552.0,11469872.0,11684693.0,11891290.0,12086519.0,12261742.0,12405236.0,12509477.0,12575015.0,12607791.0,12612956.0,12597877.0,12570686.0,12529655.0,12481245.0,12451543.0,12473992.0,12571454.0
