x,y,z,classification,return intensity,scan angle,return number,total returns
383481.1,5828915.5,57.8,5.0,57.0,-3.0,1.0,1.0
383480.6,5828916.2,62.1,5.0,12.0,-3.0,1.0,3.0
383481.2,5828915.7,57.4,5.0,17.0,-3.0,2.0,3.0
383481.4,5828915.6,56.4,5.0,167.0,-3.0,3.0,3.0
383481.3,5828916.0,57.3,5.0,13.0,-3.0,1.0,4.0
383481.7,5828915.7,54.3,5.0,14.0,-3.0,2.0,4.0
383481.9,5828915.5,53.0,5.0,29.0,-3.0,3.0,4.0
383486.4,5828912.3,19.1,5.0,20.0,-3.0,4.0,4.0
383481.4,5828916.2,57.2,5.0,18.0,-3.0,1.0,3.0
383481.8,5828916.0,54.3,5.0,20.0,-3.0,2.0,3.0
383482.0,5828915.8,52.8,5.0,68.0,-3.0,3.0,3.0
383481.8,5828916.3,54.7,5.0,20.0,-3.0,1.0,3.0
383481.9,5828916.1,53.4,5.0,43.0,-3.0,2.0,3.0
383482.5,5828915.7,48.9,5.0,67.0,-3.0,3.0,3.0
383480.2,5828917.7,66.8,5.0,22.0,-3.0,1.0,1.0
383480.2,5828917.9,66.5,5.0,61.0,-3.0,1.0,1.0
383479.9,5828918.5,69.4,5.0,52.0,-2.0,1.0,3.0
383480.3,5828918.2,66.6,5.0,27.0,-2.0,2.0,3.0
383486.9,5828913.7,17.6,5.0,24.0,-2.0,3.0,3.0
383480.3,5828918.5,66.8,5.0,52.0,-2.0,1.0,2.0
383486.9,5828914.0,17.4,5.0,14.0,-2.0,2.0,2.0
383480.4,5828918.7,66.4,5.0,72.0,-2.0,1.0,1.0
383479.9,5828919.3,70.4,5.0,43.0,-2.0,1.0,2.0
383480.5,5828919.0,66.3,5.0,30.0,-2.0,2.0,2.0
383480.0,5828919.6,70.2,5.0,25.0,-2.0,1.0,2.0
383480.2,5828919.5,68.8,5.0,27.0,-2.0,2.0,2.0
383479.9,5828919.9,71.2,5.0,29.0,-2.0,1.0,3.0
383480.3,5828919.7,68.1,5.0,17.0,-2.0,2.0,3.0
383487.6,5828915.0,14.6,5.0,32.0,-2.0,3.0,3.0
383480.0,5828920.2,71.2,5.0,19.0,-2.0,1.0,2.0
383480.3,5828919.9,68.3,5.0,26.0,-2.0,2.0,2.0
383480.0,5828920.5,71.5,5.0,25.0,-2.0,1.0,3.0
383480.2,5828920.3,69.8,5.0,19.0,-2.0,2.0,3.0
383480.3,5828920.2,68.8,5.0,18.0,-2.0,3.0,3.0
383480.0,5828920.8,72.0,5.0,29.0,-2.0,1.0,2.0
383480.5,5828920.4,67.7,5.0,16.0,-2.0,2.0,2.0
383480.1,5828921.0,71.8,5.0,33.0,-2.0,1.0,2.0
383480.7,5828920.6,67.1,5.0,42.0,-2.0,2.0,2.0
383480.1,5828921.2,71.8,5.0,63.0,-2.0,1.0,1.0
383480.0,5828921.6,72.6,5.0,15.0,-2.0,1.0,5.0
383480.2,5828921.5,71.4,5.0,14.0,-2.0,2.0,5.0
383480.7,5828921.2,67.4,5.0,11.0,-2.0,3.0,5.0
383481.0,5828921.0,65.1,5.0,28.0,-2.0,4.0,5.0
383488.0,5828916.8,13.5,5.0,19.0,-2.0,5.0,5.0
383480.1,5828921.8,72.5,5.0,70.0,-2.0,1.0,1.0
383480.2,5828922.1,72.4,5.0,13.0,-2.0,1.0,2.0
383480.3,5828922.0,71.4,5.0,49.0,-2.0,2.0,2.0
383480.2,5828922.4,72.8,5.0,42.0,-2.0,1.0,3.0
383480.4,5828922.2,71.1,5.0,18.0,-2.0,2.0,3.0
383481.0,5828921.9,66.3,5.0,12.0,-2.0,3.0,3.0
383480.2,5828922.6,72.6,5.0,51.0,-2.0,1.0,1.0
383480.3,5828922.9,72.4,5.0,44.0,-2.0,1.0,2.0
383480.6,5828922.7,70.3,5.0,31.0,-2.0,2.0,2.0
383480.3,5828923.1,72.1,5.0,47.0,-2.0,1.0,2.0
383480.6,5828922.9,70.0,5.0,30.0,-2.0,2.0,2.0
383480.7,5828923.2,69.9,5.0,38.0,-2.0,1.0,2.0
383481.1,5828923.0,67.0,5.0,14.0,-2.0,2.0,2.0
383480.7,5828923.5,69.8,5.0,67.0,-2.0,1.0,1.0
383480.8,5828923.7,69.8,5.0,65.0,-1.0,1.0,1.0
383481.1,5828923.9,67.8,5.0,40.0,-1.0,1.0,1.0
383481.2,5828924.1,67.6,5.0,41.0,-1.0,1.0,1.0
383481.2,5828924.4,67.4,5.0,29.0,-1.0,1.0,2.0
383482.8,5828923.5,55.6,5.0,34.0,-1.0,2.0,2.0
383481.0,5828924.7,69.4,5.0,51.0,-1.0,1.0,1.0
383481.1,5828925.0,69.2,5.0,56.0,-1.0,1.0,1.0
383481.1,5828925.2,69.3,5.0,59.0,-1.0,1.0,2.0
383482.8,5828924.4,56.8,5.0,31.0,-1.0,2.0,2.0
383481.2,5828925.5,69.5,5.0,45.0,-1.0,1.0,1.0
383481.2,5828925.8,69.3,5.0,46.0,-1.0,1.0,2.0
383482.8,5828925.0,57.3,5.0,17.0,-1.0,2.0,2.0
383481.8,5828925.8,65.6,5.0,24.0,-1.0,1.0,2.0
383490.4,5828921.8,2.5,5.0,25.0,-1.0,2.0,2.0
383481.4,5828926.3,69.1,5.0,33.0,-1.0,1.0,2.0
383490.5,5828922.1,2.2,5.0,13.0,-1.0,2.0,2.0
383490.4,5828922.5,3.7,5.0,23.0,-1.0,2.0,2.0
383481.9,5828926.6,65.7,5.0,31.0,-1.0,2.0,3.0
383490.7,5828922.7,2.1,5.0,35.0,-1.0,3.0,3.0
383491.0,5828922.9,0.0,2.0,25.0,-1.0,2.0,2.0
383491.2,5828924.2,0.5,4.0,22.0,-1.0,2.0,2.0
383490.9,5828924.7,3.1,5.0,73.0,-1.0,2.0,2.0
383490.9,5828925.0,3.1,5.0,55.0,0.0,2.0,2.0
383491.1,5828926.0,2.9,5.0,42.0,0.0,3.0,3.0
383478.9,5828913.3,66.9,5.0,23.0,-3.0,1.0,2.0
383478.9,5828913.6,66.8,5.0,28.0,-3.0,1.0,1.0
383478.9,5828913.9,66.9,5.0,65.0,-3.0,1.0,2.0
383479.2,5828913.6,64.7,5.0,15.0,-3.0,2.0,2.0
383479.0,5828914.1,66.9,5.0,22.0,-3.0,1.0,5.0
383479.3,5828913.9,64.4,5.0,14.0,-3.0,2.0,5.0
383479.6,5828913.7,62.6,5.0,20.0,-3.0,3.0,5.0
383487.0,5828907.6,5.5,5.0,12.0,-3.0,4.0,5.0
383479.1,5828914.3,66.4,5.0,35.0,-3.0,1.0,3.0
383479.5,5828914.0,63.7,5.0,25.0,-3.0,2.0,3.0
383479.7,5828913.9,61.9,5.0,40.0,-3.0,3.0,3.0
383479.6,5828914.3,63.2,5.0,31.0,-3.0,1.0,3.0
383479.9,5828914.1,61.2,5.0,18.0,-3.0,2.0,3.0
383485.6,5828909.5,17.4,5.0,20.0,-3.0,3.0,3.0
383479.6,5828914.5,63.1,5.0,28.0,-3.0,1.0,2.0
383479.9,5828914.3,61.1,5.0,15.0,-3.0,2.0,2.0
383480.0,5828914.6,60.8,5.0,28.0,-3.0,1.0,1.0
383480.0,5828914.9,61.2,5.0,18.0,-3.0,1.0,3.0
383480.1,5828914.8,60.1,5.0,32.0,-3.0,2.0,3.0
383480.4,5828914.6,58.4,5.0,32.0,-3.0,3.0,3.0
383480.3,5828915.0,59.4,5.0,24.0,-3.0,1.0,2.0
383485.2,5828911.2,21.7,5.0,14.0,-3.0,2.0,2.0
383480.4,5828915.2,58.4,5.0,40.0,-3.0,1.0,2.0
383480.7,5828915.0,56.3,5.0,32.0,-3.0,2.0,2.0
383480.4,5828915.5,59.2,5.0,30.0,-3.0,1.0,2.0
383480.9,5828915.1,55.3,5.0,18.0,-3.0,2.0,2.0
383480.5,5828915.7,58.3,5.0,28.0,-3.0,1.0,3.0
383480.7,5828915.6,56.9,5.0,20.0,-3.0,2.0,3.0
383480.9,5828915.4,55.6,5.0,44.0,-3.0,3.0,3.0
383480.6,5828916.0,58.5,5.0,43.0,-3.0,1.0,4.0
383480.9,5828915.8,56.2,5.0,44.0,-3.0,2.0,4.0
383481.3,5828915.5,52.9,5.0,21.0,-3.0,3.0,4.0
383485.8,5828912.2,19.0,5.0,15.0,-3.0,4.0,4.0
383480.6,5828916.2,58.3,5.0,24.0,-3.0,1.0,3.0
383481.2,5828915.8,54.1,5.0,19.0,-3.0,2.0,3.0
383481.4,5828915.7,52.3,5.0,111.0,-3.0,3.0,3.0
383479.0,5828917.7,70.9,5.0,58.0,-3.0,1.0,1.0
383479.1,5828918.0,70.9,5.0,50.0,-3.0,1.0,1.0
383479.1,5828918.3,71.2,5.0,46.0,-3.0,1.0,2.0
383479.6,5828917.9,67.1,5.0,11.0,-3.0,2.0,2.0
383479.1,5828918.5,71.3,5.0,40.0,-3.0,1.0,2.0
383479.8,5828918.1,66.4,5.0,23.0,-3.0,2.0,2.0
383479.2,5828918.8,71.1,5.0,66.0,-2.0,1.0,2.0
383479.9,5828918.3,65.3,5.0,20.0,-2.0,2.0,2.0
383479.2,5828919.0,71.2,5.0,70.0,-2.0,1.0,2.0
383480.1,5828918.5,64.7,5.0,29.0,-2.0,2.0,2.0
383479.2,5828919.4,71.8,5.0,11.0,-2.0,1.0,3.0
383480.0,5828918.8,65.8,5.0,64.0,-2.0,2.0,3.0
383486.3,5828914.6,18.1,5.0,79.0,-2.0,3.0,3.0
383480.0,5828919.1,65.8,5.0,25.0,-2.0,1.0,2.0
383486.4,5828914.9,17.9,5.0,141.0,-2.0,2.0,2.0
383486.7,5828915.0,16.4,5.0,137.0,-2.0,1.0,1.0
383479.3,5828920.1,71.7,5.0,48.0,-2.0,1.0,2.0
383487.0,5828915.2,14.6,5.0,34.0,-2.0,2.0,2.0
383479.3,5828920.4,72.2,5.0,60.0,-2.0,1.0,2.0
383479.9,5828920.1,68.1,5.0,12.0,-2.0,2.0,2.0
383479.4,5828920.7,72.4,5.0,36.0,-2.0,1.0,1.0
383479.4,5828920.9,72.3,5.0,53.0,-2.0,1.0,1.0
383479.5,5828921.2,72.2,5.0,36.0,-2.0,1.0,2.0
383480.0,5828920.9,68.1,5.0,10.0,-2.0,2.0,2.0
383479.5,5828921.4,72.0,5.0,23.0,-2.0,1.0,2.0
383480.1,5828921.1,68.1,5.0,24.0,-2.0,2.0,2.0
383479.7,5828921.6,71.2,5.0,52.0,-2.0,1.0,2.0
383479.9,5828921.5,69.6,5.0,110.0,-2.0,2.0,2.0
383479.7,5828921.9,71.5,5.0,76.0,-2.0,1.0,3.0
383479.8,5828921.8,70.5,5.0,63.0,-2.0,2.0,3.0
383480.4,5828921.5,66.7,5.0,15.0,-2.0,3.0,3.0
383479.6,5828922.2,72.3,5.0,31.0,-2.0,1.0,3.0
383479.9,5828922.1,70.7,5.0,15.0,-2.0,2.0,3.0
383480.4,5828921.8,66.4,5.0,11.0,-2.0,3.0,3.0
383479.7,5828922.5,72.1,5.0,49.0,-2.0,1.0,3.0
383479.9,5828922.4,70.6,5.0,15.0,-2.0,2.0,3.0
383480.8,5828921.8,64.0,5.0,19.0,-2.0,3.0,3.0
383479.8,5828922.7,72.0,5.0,54.0,-2.0,1.0,2.0
383480.4,5828922.4,67.7,5.0,37.0,-2.0,2.0,2.0
383480.2,5828922.8,68.8,5.0,58.0,-2.0,1.0,1.0
383480.1,5828923.1,70.0,5.0,44.0,-2.0,1.0,2.0
383480.5,5828922.9,67.1,5.0,31.0,-2.0,2.0,2.0
383480.2,5828923.3,69.4,5.0,66.0,-2.0,1.0,2.0
383480.6,5828923.1,66.5,5.0,34.0,-2.0,2.0,2.0
383480.3,5828923.6,69.2,5.0,28.0,-1.0,1.0,3.0
383480.7,5828923.4,66.2,5.0,19.0,-1.0,2.0,3.0
383480.8,5828923.3,65.0,5.0,117.0,-1.0,3.0,3.0
383480.2,5828923.9,70.2,5.0,50.0,-1.0,1.0,1.0
383480.7,5828923.9,66.7,5.0,64.0,-1.0,1.0,1.0
383480.4,5828924.4,69.6,5.0,31.0,-1.0,1.0,2.0
383482.5,5828923.3,53.7,5.0,40.0,-1.0,2.0,2.0
383480.4,5828924.7,69.6,5.0,55.0,-1.0,1.0,2.0
383480.9,5828924.4,65.7,5.0,14.0,-1.0,2.0,2.0
383480.5,5828924.9,69.8,5.0,32.0,-1.0,1.0,2.0
383483.5,5828923.4,46.7,5.0,15.0,-1.0,2.0,2.0
383480.5,5828925.2,69.8,5.0,97.0,-1.0,1.0,1.0
383480.6,5828925.4,69.5,5.0,47.0,-1.0,1.0,2.0
383482.2,5828924.6,57.3,5.0,12.0,-1.0,2.0,2.0
383480.6,5828925.7,69.4,5.0,43.0,-1.0,1.0,1.0
383480.7,5828925.9,69.3,5.0,16.0,-1.0,1.0,2.0
383484.2,5828924.3,43.7,5.0,23.0,-1.0,2.0,2.0
383481.5,5828926.4,64.6,5.0,42.0,-1.0,2.0,2.0
383490.4,5828923.5,0.4,4.0,13.0,-1.0,2.0,2.0
383490.6,5828924.1,0.0,2.0,74.0,-1.0,1.0,1.0
383490.7,5828924.4,0.0,2.0,92.0,-1.0,1.0,1.0
383490.7,5828924.7,0.2,3.0,56.0,-1.0,1.0,1.0
383490.8,5828925.0,0.0,2.0,13.0,0.0,2.0,2.0
383490.5,5828925.5,2.7,5.0,82.0,0.0,2.0,2.0
383490.5,5828925.8,2.6,5.0,21.0,0.0,2.0,2.0
383490.6,5828926.2,2.5,5.0,80.0,0.0,2.0,2.0
383479.2,5828910.1,57.9,5.0,66.0,-4.0,1.0,2.0
383478.8,5828913.0,64.1,5.0,40.0,-3.0,1.0,2.0
383478.9,5828913.2,64.0,5.0,29.0,-3.0,1.0,2.0
383484.8,5828908.3,18.5,5.0,16.0,-3.0,2.0,2.0
383478.9,5828913.6,64.3,5.0,21.0,-3.0,1.0,4.0
383479.1,5828913.4,63.2,5.0,20.0,-3.0,2.0,4.0
383480.2,5828912.5,54.5,5.0,12.0,-3.0,3.0,4.0
383484.9,5828908.6,18.3,5.0,10.0,-3.0,4.0,4.0
383479.0,5828913.8,64.3,5.0,33.0,-3.0,1.0,3.0
383479.2,5828913.6,62.7,5.0,24.0,-3.0,2.0,3.0
383479.5,5828913.4,60.3,5.0,21.0,-3.0,3.0,3.0
383478.7,5828914.3,66.6,5.0,42.0,-3.0,1.0,2.0
383479.1,5828914.0,63.5,5.0,89.0,-3.0,2.0,2.0
383479.4,5828914.1,61.6,5.0,80.0,-3.0,1.0,2.0
383479.6,5828913.9,60.1,5.0,26.0,-3.0,2.0,2.0
383479.4,5828914.4,62.3,5.0,37.0,-3.0,1.0,3.0
383479.5,5828914.3,61.0,5.0,53.0,-3.0,2.0,3.0
383479.7,5828914.2,59.8,5.0,43.0,-3.0,3.0,3.0
383479.7,5828914.5,60.5,5.0,74.0,-3.0,1.0,1.0
383479.8,5828914.7,59.8,5.0,125.0,-3.0,1.0,1.0
383479.7,5828915.1,60.6,5.0,18.0,-3.0,1.0,2.0
383479.9,5828914.9,59.0,5.0,50.0,-3.0,2.0,2.0
383480.0,5828915.2,59.0,5.0,42.0,-3.0,1.0,2.0
383480.4,5828914.8,55.7,5.0,16.0,-3.0,2.0,2.0
383480.1,5828915.4,58.4,5.0,64.0,-3.0,1.0,2.0
383480.3,5828915.2,56.9,5.0,39.0,-3.0,2.0,2.0
383480.2,5828915.7,58.2,5.0,40.0,-3.0,1.0,1.0
383480.2,5828915.9,58.2,5.0,40.0,-3.0,1.0,3.0
383480.8,5828915.5,53.5,5.0,20.0,-3.0,2.0,3.0
383485.3,5828912.2,20.2,5.0,21.0,-3.0,3.0,3.0
383480.3,5828916.2,58.0,5.0,19.0,-3.0,1.0,2.0
383481.1,5828915.6,52.1,5.0,161.0,-3.0,2.0,2.0
383478.7,5828917.7,70.7,5.0,14.0,-3.0,1.0,3.0
383479.3,5828917.2,65.9,5.0,36.0,-3.0,2.0,3.0
383481.6,5828915.6,48.6,5.0,15.0,-3.0,3.0,3.0
383478.7,5828918.0,71.0,5.0,43.0,-3.0,1.0,2.0
383479.3,5828917.5,65.8,5.0,14.0,-3.0,2.0,2.0
383478.7,5828918.2,71.1,5.0,65.0,-3.0,1.0,1.0
383478.8,5828918.4,70.5,5.0,25.0,-3.0,1.0,2.0
383479.3,5828918.1,66.8,5.0,28.0,-3.0,2.0,2.0
383479.5,5828918.3,65.8,5.0,35.0,-2.0,1.0,3.0
383485.7,5828914.0,19.4,5.0,22.0,-2.0,2.0,3.0
383485.8,5828913.9,18.4,5.0,48.0,-2.0,3.0,3.0
383478.8,5828919.0,71.5,5.0,47.0,-2.0,1.0,2.0
383485.8,5828914.3,18.9,5.0,12.0,-2.0,2.0,2.0
383478.8,5828919.3,71.6,5.0,53.0,-2.0,1.0,1.0
383478.9,5828919.6,71.8,5.0,41.0,-2.0,1.0,1.0
383478.9,5828919.8,71.9,5.0,60.0,-2.0,1.0,2.0
383486.1,5828915.1,17.8,5.0,30.0,-2.0,2.0,2.0
383479.0,5828920.1,71.5,5.0,22.0,-2.0,1.0,2.0
383486.3,5828915.3,16.5,5.0,86.0,-2.0,2.0,2.0
383479.0,5828920.3,71.6,5.0,58.0,-2.0,1.0,2.0
383486.7,5828915.4,14.2,5.0,19.0,-2.0,2.0,2.0
383479.1,5828920.6,71.8,5.0,62.0,-2.0,1.0,1.0
383479.1,5828920.9,72.1,5.0,54.0,-2.0,1.0,1.0
383479.1,5828921.2,72.2,5.0,57.0,-2.0,1.0,1.0
383479.3,5828921.3,71.2,5.0,27.0,-2.0,1.0,3.0
383479.8,5828921.0,67.5,5.0,28.0,-2.0,2.0,3.0
383487.2,5828916.5,11.6,5.0,20.0,-2.0,3.0,3.0
383479.2,5828921.7,71.9,5.0,45.0,-2.0,1.0,1.0
383479.3,5828921.9,71.8,5.0,48.0,-2.0,1.0,1.0
383479.5,5828922.0,70.3,5.0,37.0,-2.0,1.0,2.0
383479.8,5828921.9,68.3,5.0,24.0,-2.0,2.0,2.0
383479.6,5828922.3,70.0,5.0,38.0,-2.0,1.0,3.0
383479.8,5828922.2,68.4,5.0,37.0,-2.0,2.0,3.0
383480.2,5828921.9,65.5,5.0,74.0,-2.0,3.0,3.0
383479.5,5828922.7,71.4,5.0,35.0,-2.0,1.0,1.0
383479.8,5828922.8,69.6,5.0,28.0,-2.0,1.0,2.0
383480.0,5828922.6,67.8,5.0,25.0,-2.0,2.0,2.0
383479.8,5828923.0,69.5,5.0,22.0,-2.0,1.0,2.0
383479.9,5828923.0,68.7,5.0,113.0,-2.0,2.0,2.0
383479.7,5828923.4,70.8,5.0,49.0,-2.0,1.0,2.0
383479.9,5828923.2,68.6,5.0,31.0,-2.0,2.0,2.0
383479.7,5828923.7,70.8,5.0,31.0,-1.0,1.0,2.0
383480.3,5828923.3,66.0,5.0,21.0,-1.0,2.0,2.0
383479.8,5828923.9,70.6,5.0,48.0,-1.0,1.0,2.0
383480.2,5828923.7,67.8,5.0,23.0,-1.0,2.0,2.0
383479.8,5828924.2,71.0,5.0,45.0,-1.0,1.0,1.0
383479.9,5828924.4,70.6,5.0,53.0,-1.0,1.0,1.0
383480.1,5828924.6,69.5,5.0,39.0,-1.0,1.0,1.0
383480.1,5828924.9,69.5,5.0,44.0,-1.0,1.0,2.0
383482.6,5828923.6,50.7,5.0,21.0,-1.0,2.0,2.0
383480.2,5828925.1,69.4,5.0,16.0,-1.0,1.0,3.0
383480.5,5828925.0,67.3,5.0,14.0,-1.0,2.0,3.0
383483.6,5828923.4,44.1,5.0,13.0,-1.0,3.0,3.0
383480.2,5828925.4,69.4,5.0,48.0,-1.0,1.0,2.0
383483.7,5828923.7,43.3,5.0,14.0,-1.0,2.0,2.0
383480.3,5828925.6,69.3,5.0,61.0,-1.0,1.0,1.0
383481.3,5828925.7,62.2,5.0,41.0,-1.0,1.0,1.0
383481.2,5828926.0,63.4,5.0,29.0,-1.0,2.0,2.0
383490.1,5828925.8,2.6,5.0,25.0,0.0,2.0,2.0
383490.2,5828926.1,2.5,5.0,25.0,0.0,2.0,2.0
383490.3,5828926.4,2.4,5.0,13.0,0.0,2.0,2.0
383479.1,5828910.5,57.5,5.0,167.0,-4.0,1.0,2.0
383477.4,5828912.2,70.7,5.0,50.0,-4.0,1.0,2.0
383477.5,5828912.5,70.9,5.0,45.0,-4.0,1.0,3.0
383478.7,5828913.0,63.2,5.0,11.0,-3.0,1.0,3.0
383479.6,5828912.2,56.1,5.0,130.0,-3.0,2.0,3.0
383478.8,5828913.2,63.1,5.0,22.0,-3.0,1.0,1.0
383478.9,5828913.5,62.7,5.0,38.0,-3.0,1.0,2.0
383484.7,5828908.7,18.3,5.0,23.0,-3.0,2.0,2.0
383478.8,5828913.9,64.1,5.0,32.0,-3.0,1.0,3.0
383478.9,5828913.7,62.5,5.0,25.0,-3.0,2.0,3.0
383480.1,5828912.8,53.9,5.0,45.0,-3.0,3.0,3.0
383478.8,5828914.1,63.8,5.0,50.0,-3.0,1.0,1.0
383478.9,5828914.4,63.8,5.0,19.0,-3.0,1.0,5.0
383479.1,5828914.2,62.1,5.0,34.0,-3.0,2.0,5.0
383479.3,5828914.0,60.6,5.0,15.0,-3.0,3.0,5.0
383479.7,5828913.8,57.8,5.0,20.0,-3.0,4.0,5.0
383484.9,5828909.6,18.2,5.0,10.0,-3.0,5.0,5.0
383479.2,5828914.5,62.0,5.0,56.0,-3.0,1.0,3.0
383479.8,5828914.0,57.6,5.0,43.0,-3.0,2.0,3.0
383485.0,5828909.9,17.8,5.0,21.0,-3.0,3.0,3.0
383479.2,5828914.7,61.7,5.0,12.0,-3.0,1.0,4.0
383479.4,5828914.6,60.6,5.0,17.0,-3.0,2.0,4.0
383479.8,5828914.3,57.4,5.0,16.0,-3.0,3.0,4.0
383484.8,5828910.4,19.2,5.0,44.0,-3.0,4.0,4.0
383479.4,5828914.9,60.5,5.0,33.0,-3.0,1.0,2.0
383479.6,5828914.7,59.4,5.0,46.0,-3.0,2.0,2.0
383479.6,5828915.0,59.7,5.0,26.0,-3.0,1.0,1.0
383479.8,5828915.2,58.2,5.0,59.0,-3.0,1.0,1.0
383478.7,5828916.3,67.1,5.0,24.0,-3.0,1.0,2.0
383479.8,5828915.5,58.7,5.0,51.0,-3.0,2.0,2.0
383478.8,5828916.6,67.1,5.0,10.0,-3.0,1.0,3.0
383480.0,5828915.7,57.7,5.0,33.0,-3.0,2.0,3.0
383480.5,5828915.3,54.2,5.0,21.0,-3.0,3.0,3.0
383478.8,5828916.9,67.2,5.0,71.0,-3.0,1.0,1.0
383478.8,5828917.1,67.2,5.0,15.0,-3.0,1.0,3.0
383480.0,5828916.3,58.4,5.0,12.0,-3.0,2.0,3.0
383480.9,5828915.7,51.8,5.0,70.0,-3.0,3.0,3.0
383478.4,5828917.7,70.7,5.0,42.0,-3.0,1.0,1.0
383478.4,5828918.0,70.8,5.0,44.0,-3.0,1.0,3.0
383480.8,5828916.3,52.8,5.0,15.0,-3.0,2.0,3.0
383481.4,5828915.9,48.3,5.0,22.0,-3.0,3.0,3.0
383478.5,5828918.2,70.6,5.0,15.0,-3.0,1.0,3.0
383479.0,5828917.9,66.6,5.0,14.0,-3.0,2.0,3.0
383480.8,5828916.7,53.6,5.0,14.0,-3.0,3.0,3.0
383478.5,5828918.5,71.1,5.0,31.0,-3.0,1.0,4.0
383478.6,5828918.5,70.2,5.0,22.0,-3.0,2.0,4.0
383480.8,5828917.0,53.7,5.0,13.0,-3.0,3.0,4.0
383481.0,5828916.8,52.2,5.0,59.0,-3.0,4.0,4.0
383478.5,5828918.8,71.2,5.0,62.0,-2.0,1.0,1.0
383478.6,5828919.1,71.3,5.0,31.0,-2.0,1.0,2.0
383485.6,5828914.4,18.9,5.0,37.0,-2.0,2.0,2.0
383478.6,5828919.4,71.8,5.0,51.0,-2.0,1.0,1.0
383478.6,5828919.7,72.2,5.0,46.0,-2.0,1.0,1.0
383478.6,5828919.9,72.0,5.0,22.0,-2.0,1.0,2.0
383485.9,5828915.2,17.8,5.0,56.0,-2.0,2.0,2.0
383478.7,5828920.2,71.9,5.0,62.0,-2.0,1.0,2.0
383486.1,5828915.4,16.5,5.0,13.0,-2.0,2.0,2.0
383478.8,5828920.4,71.7,5.0,34.0,-2.0,1.0,2.0
383486.6,5828915.5,13.6,5.0,38.0,-2.0,2.0,2.0
383478.8,5828920.7,71.9,5.0,51.0,-2.0,1.0,1.0
383478.8,5828920.9,71.8,5.0,59.0,-2.0,1.0,2.0
383486.7,5828916.1,13.2,5.0,28.0,-2.0,2.0,2.0
383478.9,5828921.2,71.9,5.0,84.0,-2.0,1.0,1.0
383478.9,5828921.5,72.0,5.0,57.0,-2.0,1.0,2.0
383479.4,5828921.2,68.7,5.0,15.0,-2.0,2.0,2.0
383479.0,5828921.7,71.9,5.0,77.0,-2.0,1.0,2.0
383479.8,5828921.3,66.2,5.0,15.0,-2.0,2.0,2.0
383479.1,5828922.0,71.4,5.0,39.0,-2.0,1.0,3.0
383479.4,5828921.8,69.0,5.0,19.0,-2.0,2.0,3.0
383480.2,5828921.3,62.9,5.0,15.0,-2.0,3.0,3.0
383480.2,5828921.6,64.0,5.0,21.0,-2.0,1.0,2.0
383488.7,5828916.7,0.7,4.0,30.0,-2.0,2.0,2.0
383479.2,5828922.5,71.4,5.0,66.0,-2.0,1.0,2.0
383479.3,5828922.4,70.1,5.0,49.0,-2.0,2.0,2.0
383479.2,5828922.7,71.3,5.0,40.0,-2.0,1.0,2.0
383479.4,5828922.6,69.6,5.0,16.0,-2.0,2.0,2.0
383479.3,5828923.0,70.9,5.0,56.0,-2.0,1.0,1.0
383479.3,5828923.2,71.0,5.0,61.0,-2.0,1.0,2.0
383479.6,5828923.1,69.3,5.0,15.0,-2.0,2.0,2.0
383479.4,5828923.5,71.2,5.0,62.0,-2.0,1.0,1.0
383479.4,5828923.7,71.0,5.0,35.0,-1.0,1.0,2.0
383479.9,5828923.5,67.5,5.0,17.0,-1.0,2.0,2.0
383479.5,5828924.0,70.7,5.0,33.0,-1.0,1.0,2.0
383479.6,5828923.9,70.1,5.0,46.0,-1.0,2.0,2.0
383479.6,5828924.2,70.8,5.0,59.0,-1.0,1.0,2.0
383479.9,5828924.1,68.0,5.0,14.0,-1.0,2.0,2.0
383479.6,5828924.5,71.0,5.0,78.0,-1.0,1.0,1.0
383479.7,5828924.8,70.8,5.0,51.0,-1.0,1.0,2.0
383480.0,5828924.6,68.0,5.0,12.0,-1.0,2.0,2.0
383480.2,5828924.8,67.2,5.0,21.0,-1.0,1.0,2.0
383482.6,5828923.6,49.5,5.0,33.0,-1.0,2.0,2.0
383480.0,5828925.2,69.3,5.0,37.0,-1.0,1.0,2.0
383480.7,5828924.8,63.5,5.0,34.0,-1.0,2.0,2.0
383480.0,5828925.4,69.5,5.0,18.0,-1.0,1.0,4.0
383480.2,5828925.3,67.5,5.0,20.0,-1.0,2.0,4.0
383481.0,5828925.0,61.8,5.0,13.0,-1.0,3.0,4.0
383483.3,5828923.8,44.4,5.0,27.0,-1.0,4.0,4.0
383480.3,5828925.6,67.4,5.0,44.0,-1.0,1.0,1.0
383481.0,5828925.5,62.6,5.0,13.0,-1.0,1.0,2.0
383484.3,5828924.0,38.1,5.0,29.0,-1.0,2.0,2.0
383489.8,5828923.5,0.6,4.0,20.0,-1.0,3.0,3.0
383489.9,5828925.9,2.6,5.0,47.0,0.0,2.0,2.0
383490.0,5828926.2,2.4,5.0,31.0,0.0,2.0,2.0
383490.0,5828926.5,2.5,5.0,69.0,0.0,2.0,3.0
383490.3,5828926.4,0.7,4.0,20.0,0.0,3.0,3.0
383478.9,5828911.2,57.0,5.0,146.0,-4.0,2.0,2.0
383479.1,5828911.6,56.1,5.0,125.0,-4.0,1.0,3.0
